dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown penalties rejecValue avgRejecValue potentialLost avgPotentialLost
Jun 16th 22:16:36.386 UTC 2 15 39 693 685 1569.658 3000.276 0 955.2558 784.798 0 0 51 0 0 1150 0 0 598.4328 2.601882
Jun 16th 22:15:38.612 UTC 3 10 1 492 487 1290.319 2245.203 5 193.7467 11.74562 1 0 71 0 0 0 0 NaN 0 NaN
Jun 16th 22:15:36.385 UTC 2 14 40 690 683 1565.616 2989.187 0 954.731 784.0918 0 0 51 0 0 1150 0 0 598.4328 2.601882
Jun 16th 22:14:38.612 UTC 3 11 0 491 485 1284.345 2237.308 5 193.5781 11.75122 1 0 71 0 0 0 0 NaN 0 NaN
Jun 16th 22:14:36.385 UTC 2 15 40 687 681 1561.876 2977.086 0 954.0283 783.9183 0 0 51 0 0 1135 0 0 592.2427 2.608999
Jun 16th 22:13:38.603 UTC 3 11 0 488 484 1275.465 2232.99 5 193.1568 11.76697 1 0 71 0 0 0 0 NaN 0 NaN
Jun 16th 22:13:36.397 UTC 2 14 39 686 679 1561.036 2968.604 0 953.7809 783.3066 0 0 51 0 0 1135 0 0 592.2427 2.608999
Jun 16th 22:12:38.623 UTC 3 10 0 487 482 1274.375 2227.945 5 193.3385 11.79623 1 0 71 0 0 0 0 NaN 0 NaN
Jun 16th 22:12:36.397 UTC 2 14 40 686 676 1561.036 2954.288 0 953.7809 782.5563 0 0 51 0 0 1130 0 0 589.7902 2.609691
Jun 16th 22:11:38.613 UTC 3 9 1 485 480 1270.56 2215.49 5 193.5697 11.81983 1 0 71 0 0 0 0 NaN 0 NaN
Jun 16th 22:11:36.386 UTC 2 15 40 682 673 1550.054 2940.563 0 953.2398 782.0598 0 0 51 0 0 1125 0 0 587.5302 2.611245
Jun 16th 22:10:38.614 UTC 3 12 0 483 476 1268.13 2186.578 5 193.1947 11.83797 1 0 71 0 0 0 0 NaN 0 NaN
Jun 16th 22:10:36.396 UTC 2 15 40 679 671 1543.751 2933.917 0 952.902 781.744 0 0 51 0 0 1115 0 0 579.0102 2.596458
Jun 16th 22:09:38.625 UTC 3 14 0 482 474 1264.148 2180.595 5 193.1415 11.83797 1 0 71 0 0 0 0 NaN 0 NaN
Jun 16th 22:09:36.386 UTC 2 15 38 678 670 1541.726 2931.507 0 952.9344 781.6197 0 0 51 0 0 1105 0 0 572.5752 2.590838
Jun 16th 22:08:38.614 UTC 3 15 2 482 471 1264.148 2164.441 5 193.1415 11.69165 1 0 71 0 0 0 0 NaN 0 NaN
Jun 16th 22:08:36.396 UTC 2 15 36 674 667 1534.204 2922.061 0 952.3581 781.3649 0 0 51 0 0 1105 0 0 572.5752 2.590838
Jun 16th 22:07:38.043 UTC 3 15 2 481 469 1263.248 2151.249 5 193.2532 11.57016 1 0 70 0 0 0 0 NaN 0 NaN
Jun 16th 22:07:36.385 UTC 2 14 36 671 665 1528.016 2915.529 0 951.6985 781.0917 0 0 51 0 0 1105 0 0 572.5752 2.590838
Jun 16th 22:06:38.042 UTC 3 15 3 476 467 1248.803 2143.891 5 193.3648 11.40104 1 0 70 0 0 0 0 NaN 0 NaN
Jun 16th 22:06:36.388 UTC 2 15 34 669 662 1521.435 2900.113 0 951.4664 780.9269 0 0 51 0 0 1105 0 0 572.5752 2.590838
Jun 16th 22:05:38.053 UTC 3 14 0 475 466 1246.778 2141.816 5 193.1244 11.40736 1 0 70 0 0 0 0 NaN 0 NaN
Jun 16th 22:05:36.396 UTC 2 15 36 666 659 1507.85 2889.997 0 951.0178 780.678 0 0 51 0 0 1105 0 0 572.5752 2.590838
Jun 16th 22:04:37.260 UTC 3 13 1 471 465 1237.883 2139.27 5 192.7351 11.43818 1 0 69 0 0 0 0 NaN 0 NaN
Jun 16th 22:04:35.276 UTC 2 13 38 665 657 1506.978 2881.125 0 950.825 779.9797 0 0 50 0 0 1105 0 0 572.5752 2.590838
Jun 16th 22:03:37.257 UTC 3 11 0 469 465 1230.752 2139.27 5 192.8428 11.4622 1 0 69 0 0 0 0 NaN 0 NaN
Jun 16th 22:03:35.270 UTC 2 15 40 662 650 1497.901 2852.038 0 950.4663 778.6725 0 0 50 0 0 1105 0 0 572.5752 2.590838
Jun 16th 22:02:37.269 UTC 3 10 0 465 464 1211.102 2134.863 5 192.5073 11.48856 1 0 69 0 0 0 0 NaN 0 NaN
Jun 16th 22:02:35.287 UTC 2 15 40 659 650 1492.841 2852.038 0 950.1517 778.6725 0 0 50 0 0 1090 0 0 567.0402 2.601102
Jun 16th 22:01:37.260 UTC 3 12 0 465 462 1211.102 2120.774 5 192.5073 11.48856 1 0 69 0 0 0 0 NaN 0 NaN
Jun 16th 22:01:35.287 UTC 2 14 39 657 649 1487.505 2845.813 0 950.1451 778.3205 0 0 50 0 0 1075 0 0 562.1802 2.614792
