dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties fDel fRet fLaunch collisions unknown total
May 31st 01:14:42.360 UTC 3 13 39 188 177 23686 787.6611 0 0 0 34 0 0 437
May 31st 01:14:27.127 UTC 2 14 40 203 196 27677 803.0716 0 0 0 12 0 0 794
May 31st 01:13:40.726 UTC 3 14 38 184 175 23166 781.3586 0 0 0 32 0 0 432
May 31st 01:13:27.127 UTC 2 15 40 200 195 27331 801.3994 0 0 0 12 0 0 783
May 31st 01:12:39.890 UTC 3 14 40 183 173 23106 773.1702 0 0 0 31 0 0 429
May 31st 01:12:27.141 UTC 2 13 40 198 193 27137 791.1591 0 0 0 12 0 0 773
May 31st 01:11:39.880 UTC 3 15 40 179 172 22631 771.313 0 0 0 31 0 0 424
May 31st 01:11:26.180 UTC 2 15 40 197 188 27028 774.9067 0 0 0 11 0 0 762
May 31st 01:10:39.185 UTC 3 15 40 175 169 22032 762.4672 0 0 0 30 0 0 416
May 31st 01:10:26.180 UTC 2 15 39 195 187 26791 768.866 0 0 0 11 0 0 755
May 31st 01:09:39.175 UTC 3 14 39 173 167 21769 758.2453 0 0 0 30 0 0 412
May 31st 01:09:26.190 UTC 2 14 40 191 184 26248 752.2946 0 0 0 11 0 0 743
May 31st 01:08:39.186 UTC 3 15 39 170 165 21529 746.0903 0 0 0 30 0 0 407
May 31st 01:08:26.189 UTC 2 15 40 190 181 26071 734.6796 0 0 0 11 0 0 735
May 31st 01:07:39.187 UTC 3 14 40 167 161 21212 733.3226 0 0 0 30 0 0 403
May 31st 01:07:26.181 UTC 2 15 40 188 180 25807 732.8063 0 0 0 11 0 0 724
May 31st 01:06:38.512 UTC 3 14 38 167 159 21212 723.5642 0 0 0 29 0 0 397
May 31st 01:06:26.177 UTC 2 14 40 186 179 25472 731.0193 0 0 0 11 0 0 714
May 31st 01:05:37.514 UTC 3 13 40 165 155 21072 699.2894 0 0 0 28 0 0 393
May 31st 01:05:25.217 UTC 2 15 39 183 174 25025 708.4389 0 0 0 10 0 0 703
May 31st 01:04:37.523 UTC 3 15 40 163 151 20786 671.6417 0 0 0 28 0 0 386
May 31st 01:04:25.218 UTC 2 14 40 180 172 24728 703.5469 0 0 0 10 0 0 697
May 31st 01:03:37.521 UTC 3 15 40 160 151 20148 671.6417 0 0 0 28 0 0 380
May 31st 01:03:25.227 UTC 2 15 40 179 170 24648 695.5596 0 0 0 10 0 0 688
May 31st 01:02:37.512 UTC 3 15 40 158 150 20028 665.936 0 0 0 28 0 0 372
May 31st 01:02:25.217 UTC 2 15 40 174 170 24137 695.5596 0 0 0 10 0 0 680
May 31st 01:01:37.531 UTC 3 15 40 156 148 19667 658.3954 0 0 0 28 0 0 366
May 31st 01:01:25.226 UTC 2 13 39 171 168 23703 687.2466 0 0 0 10 0 0 672
May 31st 01:00:37.522 UTC 3 15 40 155 146 19558 653.4012 0 0 0 28 0 0 360
May 31st 01:00:25.226 UTC 2 15 40 171 161 23703 650.8168 0 0 0 10 0 0 662
May 31st 00:59:36.868 UTC 3 15 40 150 144 19101 642.6982 0 0 0 27 0 0 354
May 31st 00:59:25.216 UTC 2 15 40 170 158 23455 640.452 0 0 0 10 0 0 652
May 31st 00:58:36.870 UTC 3 15 40 147 140 18832 627.2596 0 0 0 27 0 0 348
May 31st 00:58:25.217 UTC 2 15 40 168 158 23167 640.452 0 0 0 10 0 0 643
May 31st 00:57:36.879 UTC 3 15 40 145 139 18692 624.094 0 0 0 27 0 0 343
May 31st 00:57:24.298 UTC 2 15 40 163 155 22499 630.6776 0 0 0 9 0 0 634
May 31st 00:56:36.880 UTC 3 15 40 144 137 18515 615.7907 0 0 0 27 0 0 337
May 31st 00:56:24.309 UTC 2 15 40 160 153 22063 619.614 0 0 0 9 0 0 626
May 31st 00:55:36.869 UTC 3 15 39 142 135 18346 608.3553 0 0 0 27 0 0 331
May 31st 00:55:24.299 UTC 2 15 40 157 153 21753 619.614 0 0 0 9 0 0 614
May 31st 00:54:36.878 UTC 3 14 39 140 132 17921 593.705 0 0 0 27 0 0 326
May 31st 00:54:24.299 UTC 2 14 40 155 149 21496 608.2185 0 0 0 9 0 0 605
May 31st 00:53:36.200 UTC 3 15 39 137 129 17436 574.7625 0 0 0 26 0 0 322
May 31st 00:53:24.288 UTC 2 14 40 154 146 21436 594.3658 0 0 0 9 0 0 593
May 31st 00:52:36.201 UTC 3 15 40 136 127 17259 566.2294 0 0 0 26 0 0 317
May 31st 00:52:24.299 UTC 2 14 40 151 144 21015 579.725 0 0 0 9 0 0 584
May 31st 00:51:36.190 UTC 3 14 40 134 125 17070 557.8112 0 0 0 26 0 0 311
May 31st 00:51:24.309 UTC 2 15 40 148 138 20644 551.8602 0 0 0 9 0 0 575
May 31st 00:50:36.189 UTC 3 15 40 132 122 16881 536.7531 0 0 0 26 0 0 303
May 31st 00:50:24.298 UTC 2 15 40 148 137 20644 549.3615 0 0 0 9 0 0 569
May 31st 00:49:35.349 UTC 3 15 39 128 120 16284 531.2643 0 0 0 25 0 0 299
May 31st 00:49:23.483 UTC 2 15 40 146 135 20484 536.1949 0 0 0 8 0 0 557
May 31st 00:48:35.338 UTC 3 15 40 126 118 15946 527.068 0 0 0 25 0 0 296
May 31st 00:48:23.492 UTC 2 15 40 142 132 19963 522.1093 0 0 0 8 0 0 546
May 31st 00:47:35.339 UTC 3 15 40 125 116 15812 520.4368 0 0 0 25 0 0 289
May 31st 00:47:23.492 UTC 2 15 40 138 132 19248 522.1093 0 0 0 8 0 0 537
May 31st 00:46:35.348 UTC 3 12 37 119 116 14864 520.4368 0 0 0 25 0 0 283
May 31st 00:46:23.491 UTC 2 15 40 136 129 19030 511.1829 0 0 0 8 0 0 527
May 31st 00:45:33.849 UTC 3 14 40 118 110 14730 489.9169 0 0 0 23 0 0 279
May 31st 00:45:23.483 UTC 2 14 40 134 128 18724 507.1876 0 0 0 8 0 0 518
May 31st 00:44:33.848 UTC 3 15 40 116 107 14350 475.9558 0 0 0 23 0 0 271
May 31st 00:44:23.493 UTC 2 15 39 132 126 18461 496.6027 0 0 0 8 0 0 512
May 31st 00:43:33.858 UTC 3 14 40 115 106 14173 473.4093 0 0 0 23 0 0 267
May 31st 00:43:23.486 UTC 2 14 40 130 123 18231 486.0305 0 0 0 8 0 0 499
May 31st 00:42:33.859 UTC 3 15 40 113 103 13979 459.078 0 0 0 23 0 0 261
May 31st 00:42:23.497 UTC 2 15 40 127 120 17937 474.1052 0 0 0 8 0 0 489
May 31st 00:41:33.859 UTC 3 14 40 108 102 13345 454.5211 0 0 0 23 0 0 258
May 31st 00:41:23.483 UTC 2 14 39 125 118 17680 467.2921 0 0 0 8 0 0 478
May 31st 00:40:33.848 UTC 3 14 40 107 101 13285 450.7428 0 0 0 23 0 0 252
May 31st 00:40:23.493 UTC 2 15 39 123 114 17349 454.2851 0 0 0 8 0 0 470
May 31st 00:39:32.991 UTC 3 13 40 104 99 12770 437.8283 0 0 0 22 0 0 244
May 31st 00:39:23.493 UTC 2 14 39 121 111 17106 445.2255 0 0 0 8 0 0 463
May 31st 00:38:32.992 UTC 3 14 39 103 94 12636 407.7903 0 0 0 22 0 0 235
May 31st 00:38:22.524 UTC 2 15 40 114 108 15845 430.6421 0 0 0 7 0 0 455
May 31st 00:37:32.981 UTC 3 14 40 101 92 12406 393.676 0 0 0 22 0 0 229
May 31st 00:37:22.526 UTC 2 14 40 112 107 15606 425.4278 0 0 0 7 0 0 447
May 31st 00:36:32.276 UTC 3 15 40 100 91 12229 391.7709 0 0 0 21 0 0 225
May 31st 00:36:22.531 UTC 2 15 40 111 102 15526 403.1347 0 0 0 7 0 0 437
May 31st 00:35:32.287 UTC 3 15 39 98 89 11995 379.9478 0 0 0 21 0 0 220
May 31st 00:35:22.533 UTC 2 15 40 109 98 15251 391.2477 0 0 0 7 0 0 425
May 31st 00:34:31.369 UTC 3 15 39 96 88 11814 378.4416 0 0 0 20 0 0 218
May 31st 00:34:22.534 UTC 2 15 40 105 96 14706 381.151 0 0 0 7 0 0 413
May 31st 00:33:31.357 UTC 3 15 39 92 85 11353 361.6212 0 0 0 20 0 0 213
May 31st 00:33:22.533 UTC 2 14 40 103 95 14473 378.6747 0 0 0 7 0 0 402
May 31st 00:32:31.377 UTC 3 13 40 90 84 10928 356.2154 0 0 0 20 0 0 209
May 31st 00:32:21.557 UTC 2 15 40 100 92 14176 371.0511 0 0 0 6 0 0 392
May 31st 00:31:31.357 UTC 3 15 40 89 80 10596 339.0216 0 0 0 20 0 0 205
May 31st 00:31:21.567 UTC 2 15 40 96 91 13443 367.6621 0 0 0 6 0 0 380
May 31st 00:30:31.377 UTC 3 15 40 86 80 10315 339.0216 0 0 0 20 0 0 201
May 31st 00:30:21.567 UTC 2 14 38 93 88 12956 352.2809 0 0 0 6 0 0 370
May 31st 00:29:31.368 UTC 3 15 39 84 77 10146 315.6691 0 0 0 20 0 0 195
May 31st 00:29:21.570 UTC 2 15 40 91 84 12755 337.774 0 0 0 6 0 0 360
May 31st 00:28:31.379 UTC 3 15 40 82 74 9903 306.1787 0 0 0 20 0 0 190
May 31st 00:28:21.555 UTC 2 15 40 90 81 12675 328.2262 0 0 0 6 0 0 351
May 31st 00:27:31.368 UTC 3 14 40 81 74 9726 306.1787 0 0 0 20 0 0 183
May 31st 00:27:21.576 UTC 2 14 40 90 78 12675 317.7369 0 0 0 6 0 0 344
May 31st 00:26:31.368 UTC 3 15 38 78 70 9299 285.312 0 0 0 20 0 0 177
May 31st 00:26:21.566 UTC 2 15 40 82 76 11292 307.0977 0 0 0 6 0 0 333
May 31st 00:25:30.458 UTC 3 15 40 77 67 9145 269.0341 0 0 0 19 0 0 174
May 31st 00:25:21.566 UTC 2 14 39 80 74 11035 300.7601 0 0 0 6 0 0 321
May 31st 00:24:30.458 UTC 3 14 39 75 67 8886 269.0341 0 0 0 19 0 0 169
May 31st 00:24:21.558 UTC 2 15 40 79 69 10787 282.3824 0 0 0 6 0 0 312
May 31st 00:23:30.449 UTC 3 15 40 71 64 8496 255.1399 0 0 0 19 0 0 164
May 31st 00:23:21.566 UTC 2 15 40 75 67 10199 275.0524 0 0 0 6 0 0 303
May 31st 00:22:30.449 UTC 3 13 39 69 64 8376 255.1399 0 0 0 19 0 0 158
May 31st 00:22:21.566 UTC 2 14 40 72 65 9779 264.1803 0 0 0 6 0 0 293
May 31st 00:21:29.757 UTC 3 14 40 68 59 8199 235.2241 0 0 0 18 0 0 154
May 31st 00:21:21.565 UTC 2 14 40 69 63 9456 254.2176 0 0 0 6 0 0 283
May 31st 00:20:29.746 UTC 3 15 40 67 57 8119 226.707 0 0 0 18 0 0 150
May 31st 00:20:20.635 UTC 2 15 40 67 61 9100 242.9115 0 0 0 5 0 0 271
May 31st 00:19:29.747 UTC 3 14 40 62 56 7193 224.5594 0 0 0 18 0 0 146
May 31st 00:19:20.629 UTC 2 15 40 66 58 9040 225.7656 0 0 0 5 0 0 260
May 31st 00:18:29.757 UTC 3 15 40 61 53 7084 212.8511 0 0 0 18 0 0 141
May 31st 00:18:20.631 UTC 2 15 40 64 55 8690 214.8711 0 0 0 5 0 0 250
May 31st 00:17:29.757 UTC 3 15 40 57 51 6539 201.5163 0 0 0 18 0 0 136
May 31st 00:17:20.617 UTC 2 13 40 61 53 8441 208.3325 0 0 0 5 0 0 241
May 31st 00:16:29.757 UTC 3 15 38 55 50 6231 197.4572 0 0 0 18 0 0 131
May 31st 00:16:18.445 UTC 2 15 40 59 50 8155 195.8488 0 0 0 3 0 0 230
May 31st 00:15:28.862 UTC 3 14 37 52 47 5885 183.5407 0 0 0 17 0 0 125
May 31st 00:15:18.439 UTC 2 15 40 56 48 7599 186.853 0 0 0 3 0 0 220
May 31st 00:14:27.267 UTC 3 14 39 52 43 5885 163.727 0 0 0 15 0 0 121
May 31st 00:14:18.453 UTC 2 15 40 53 46 7165 179.3794 0 0 0 3 0 0 210
May 31st 00:13:27.257 UTC 3 14 40 49 40 5592 145.8408 0 0 0 15 0 0 114
May 31st 00:13:18.444 UTC 2 14 40 50 44 6619 175.0427 0 0 0 3 0 0 201
May 31st 00:12:26.653 UTC 3 15 40 49 37 5592 140.8275 0 0 0 14 0 0 110
May 31st 00:12:18.439 UTC 2 15 40 49 41 6393 162.6611 0 0 0 3 0 0 191
May 31st 00:11:26.644 UTC 3 14 40 45 36 5312 134.6814 0 0 0 14 0 0 106
May 31st 00:11:18.434 UTC 2 14 40 45 37 5768 148.2564 0 0 0 3 0 0 181
May 31st 00:10:25.187 UTC 3 14 39 40 34 4645 124.8017 0 0 0 12 0 0 99
May 31st 00:10:18.455 UTC 2 14 40 42 34 5327 137.1545 0 0 0 3 0 0 172
May 31st 00:09:23.640 UTC 3 15 38 39 29 4472 109.6726 0 0 0 10 0 0 92
May 31st 00:09:18.443 UTC 2 14 40 41 30 5173 120.7904 0 0 0 3 0 0 164
May 31st 00:08:23.635 UTC 3 15 31 38 29 4293 109.6726 0 0 0 10 0 0 85
May 31st 00:08:18.443 UTC 2 15 40 38 29 4782 116.5653 0 0 0 3 0 0 155
May 31st 00:07:22.755 UTC 3 15 26 33 27 3733 97.45377 0 0 0 9 0 0 77
May 31st 00:07:18.441 UTC 2 15 40 34 28 4473 110.9553 0 0 0 3 0 0 149
May 31st 00:06:22.766 UTC 3 15 24 30 24 3342 83.38094 0 0 0 9 0 0 72
May 31st 00:06:18.451 UTC 2 14 40 32 26 4187 101.0916 0 0 0 3 0 0 139
May 31st 00:05:22.767 UTC 3 15 21 29 22 3233 69.93358 0 0 0 9 0 0 67
May 31st 00:05:18.443 UTC 2 15 39 29 23 3666 89.5461 0 0 0 3 0 0 128
May 31st 00:04:22.767 UTC 3 14 15 28 21 3056 63.08545 0 0 0 9 0 0 59
May 31st 00:04:18.452 UTC 2 14 40 29 19 3666 73.07672 0 0 0 3 0 0 122
May 31st 00:03:22.767 UTC 3 13 16 26 17 2936 49.78483 0 0 0 9 0 0 55
May 31st 00:03:18.443 UTC 2 14 40 26 18 3252 69.40054 0 0 0 3 0 0 110
May 31st 00:02:22.756 UTC 3 15 12 25 14 2876 43.33873 0 0 0 9 0 0 50
May 31st 00:02:18.439 UTC 2 15 40 22 14 2849 49.11461 0 0 0 3 0 0 100
May 31st 00:01:22.767 UTC 3 15 7 19 13 2126 36.51293 0 0 0 9 0 0 44
May 31st 00:01:18.444 UTC 2 15 40 19 12 2328 38.35097 0 0 0 3 0 0 92
May 31st 00:00:21.408 UTC 3 15 10 16 10 1780 23.7293 0 0 0 7 0 0 42
May 31st 00:00:18.445 UTC 2 15 39 19 10 2328 32.67396 0 0 0 3 0 0 78
