dt1 dt2 dt3 dt4 uw controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown rejecValue avgRejecValue potentialLost avgPotentialLost
Jun 17th 21:45:28.354 UTC 17 2 20 21 136 123 339.5833 494.7039 0 575.3379 431.6012 0 0 3 0 0 55 25.795 2.345 25.795 2.345
Jun 17th 21:45:09.995 UTC 0 18 20 12 182 167 456.0828 853.002 5 873.3667 668.5809 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:45:05.545 UTC 3 16 5 0 178 173 447.2915 850.7271 0 535.8661 339.7863 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:45:05.478 UTC 22 17 6 0 146 143 343.2671 617.5043 5 256.7018 52.07262 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:45:05.432 UTC 19 15 6 0 194 188 570.2359 814.0645 0 356.7752 182.5712 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:45:05.375 UTC 1 3 15 0 209 198 555.6684 975.4517 5 632.0834 432.6161 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:45:05.109 UTC 21 20 1 0 172 171 452.2708 752.4568 5 454.5858 276.6618 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:45:05.088 UTC 8 10 19 6 206 192 498.0451 1022.508 1.174508 793.5287 579.3438 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:45:01.624 UTC 13 11 20 25 123 114 304.9812 518.5455 5.196335 470.4417 322.0899 1 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 21:44:12.780 UTC 11 6 19 25 82 73 230.5825 320.414 0 567.9049 440.9628 0 0 4 0 0 125 53.15874 2.12635 53.15874 2.12635
Jun 17th 21:44:09.986 UTC 0 18 19 15 178 165 443.5503 839.7621 5 874.1991 669.7061 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:44:05.545 UTC 3 16 5 0 178 173 447.2915 850.7271 0 535.8661 339.7863 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:44:05.471 UTC 22 17 7 0 146 142 343.2671 611.288 5 256.7018 52.07262 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:44:05.442 UTC 19 15 10 0 194 184 570.2359 790.7789 0 356.7752 182.5712 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:44:05.384 UTC 1 3 16 0 201 197 532.3078 969.2642 5 636.862 432.6161 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:44:05.099 UTC 21 20 3 0 172 169 452.2708 741.4602 5 454.5858 276.6618 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:44:05.098 UTC 8 10 20 8 202 189 488.3769 1002.037 1.174508 797.6843 579.8599 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:44:01.613 UTC 13 11 20 28 121 111 300.3586 506.3745 5.196335 463.5855 313.5834 1 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 21:43:57.485 UTC 9 14 19 30 160 149 398.8102 793.8639 0 772.6475 578.4152 0 0 1 0 0 160 87.57999 2.736875 87.57999 2.736875
Jun 17th 21:43:09.985 UTC 0 18 20 17 174 162 436.9528 824.0682 5 863.7576 670.4694 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:43:05.555 UTC 3 16 7 0 178 171 447.2915 841.4856 0 535.8661 339.7863 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:43:05.462 UTC 22 17 8 0 146 141 343.2671 605.043 5 256.7018 52.07262 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:43:05.437 UTC 19 15 13 0 192 181 565.9174 775.2126 0 356.382 182.5712 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:43:05.385 UTC 1 3 20 1 201 192 532.3078 946.9167 5 636.862 432.9996 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:43:05.101 UTC 21 20 4 0 172 168 452.2708 735.4418 5 454.5858 276.6618 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:43:05.098 UTC 8 10 20 8 199 189 483.8559 1002.037 1.174508 797.5659 579.8599 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:43:01.613 UTC 13 11 20 33 118 106 289.9486 478.5161 5.196335 453.7289 296.6356 1 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 21:42:57.475 UTC 9 14 20 32 156 146 389.4276 771.8643 0 763.1559 574.6 0 0 1 0 0 160 87.57999 2.736875 87.57999 2.736875
Jun 17th 21:42:09.975 UTC 0 18 20 20 172 159 433.5208 810.0496 5 858.7362 668.8346 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:42:05.555 UTC 3 16 9 0 178 169 447.2915 827.0234 0 535.8661 339.7863 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:42:05.464 UTC 22 17 11 0 143 138 339.3235 594.3846 5 220.1703 52.07262 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:42:05.434 UTC 19 15 14 0 192 180 565.9174 770.5791 0 356.382 182.5712 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:42:05.377 UTC 1 3 18 7 201 188 532.3078 925.1788 5 636.862 435.1891 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:42:05.111 UTC 21 20 5 0 172 167 452.2708 728.5936 5 454.5858 276.6618 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:42:05.098 UTC 8 10 20 10 194 187 468.9579 989.3902 1.174508 801.2225 581.3933 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:42:01.624 UTC 13 11 18 37 116 104 285.8486 467.6854 5.196335 446.1927 281.5901 1 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 21:41:13.825 UTC 20 4 20 23 163 155 398.145 848.2406 0 800.0728 606.9752 0 0 1 0 0 455 248.9278 2.73547 248.9278 2.73547
Jun 17th 21:41:09.986 UTC 0 18 20 22 169 157 420.8742 801.7654 5 852.097 663.0283 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:41:05.544 UTC 3 16 11 0 175 167 433.544 812.5103 0 539.9111 339.7863 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:41:05.475 UTC 22 17 14 0 143 135 339.3235 581.416 5 220.1703 52.07262 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:41:05.446 UTC 19 15 17 0 190 177 559.941 757.4476 0 356.6493 182.5712 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:41:05.377 UTC 1 3 19 10 198 184 525.9695 908.6552 5 639.942 436.2907 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:41:05.111 UTC 21 20 7 0 172 165 452.2708 720.7371 5 454.5858 276.6618 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:41:05.089 UTC 8 10 20 14 193 183 467.8134 972.072 1.174508 799.4085 585.3908 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:41:01.624 UTC 13 11 20 41 113 98 276.9649 426.5934 5.196335 438.064 267.0591 1 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 21:40:13.834 UTC 20 4 20 26 161 152 394.0725 834.439 0 796.919 599.1952 0 0 1 0 0 455 248.9278 2.73547 248.9278 2.73547
Jun 17th 21:40:09.985 UTC 0 18 19 24 165 156 416.6802 795.6481 5 842.7685 657.5561 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:40:05.545 UTC 3 16 13 0 171 165 420.854 806.8619 0 546.1658 339.7863 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:40:05.464 UTC 22 17 14 0 141 135 330.0536 581.416 5 219.9996 52.07262 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:40:05.446 UTC 19 15 20 0 184 174 542.3447 745.0214 0 359.4092 182.5712 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:40:05.386 UTC 1 3 20 12 195 181 514.6993 891.2508 5 639.6398 437.2494 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:40:05.101 UTC 21 20 7 0 169 165 446.4608 720.7371 5 458.3867 276.6618 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:40:05.099 UTC 8 10 20 17 191 180 465.2334 959.4033 1.174508 795.8968 588.8199 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:40:01.613 UTC 13 11 20 42 112 97 276.1649 421.1909 5.196335 435.3107 263.7567 1 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 21:39:57.484 UTC 9 14 20 39 148 139 370.4374 737.5343 0 749.4605 554.0613 0 0 1 0 0 160 87.57999 2.736875 87.57999 2.736875
Jun 17th 21:39:13.832 UTC 20 4 20 28 156 150 376.6922 825.5868 0 791.2178 594.4246 0 0 1 0 0 455 248.9278 2.73547 248.9278 2.73547
Jun 17th 21:39:09.984 UTC 0 18 20 26 162 153 408.0957 775.0462 5 837.3825 652.4089 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:39:05.555 UTC 3 16 16 0 170 162 419.654 797.4864 0 548.3912 339.7863 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:39:05.465 UTC 22 17 19 0 139 130 327.6536 566.0092 5 220.7215 52.07262 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:39:05.437 UTC 19 15 19 2 180 173 532.261 743.2598 0 362.3426 183.1292 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:39:05.377 UTC 1 3 19 13 190 181 502.9648 891.2508 5 640.1533 438.0345 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:39:05.110 UTC 21 20 8 0 167 164 440.0858 718.5001 5 461.4486 276.6618 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:39:05.101 UTC 8 10 20 21 189 176 459.4914 947.8578 1.174508 796.8214 593.8109 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:39:01.623 UTC 13 11 20 44 108 95 266.5949 408.7424 5.196335 424.8466 257.6176 1 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 21:38:57.486 UTC 9 14 20 42 145 136 366.8943 718.6398 0 746.2759 547.2857 0 0 1 0 0 160 87.57999 2.736875 87.57999 2.736875
Jun 17th 21:38:13.824 UTC 20 4 20 31 154 147 373.4397 809.7302 0 789.1898 588.2223 0 0 1 0 0 455 248.9278 2.73547 248.9278 2.73547
Jun 17th 21:38:09.994 UTC 0 18 20 26 158 153 402.357 775.0462 5 830.603 652.4089 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:38:05.545 UTC 3 16 18 0 169 160 411.284 793.456 0 551.0859 339.7863 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:38:05.455 UTC 22 17 20 2 136 127 322.531 558.7047 5 221.1993 51.66846 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:38:05.437 UTC 19 15 20 2 178 172 526.1985 740.8218 0 364.5909 183.1292 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:38:05.378 UTC 1 3 20 15 187 178 499.0048 879.3639 5 641.5847 439.8117 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:38:05.111 UTC 21 20 8 0 165 164 433.8432 718.5001 5 464.3726 276.6618 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:38:05.093 UTC 18 21 19 47 88 74 225.1358 291.6747 0 429.0276 285.5526 0 0 3 0 1 0 0 NaN 0 NaN
Jun 17th 21:38:05.088 UTC 8 10 19 23 185 175 450.1764 941.7692 1.174508 791.5018 596.8204 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:38:01.624 UTC 13 11 20 45 106 94 264.3149 404.6513 5.196335 420.1369 254.6119 1 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 21:37:57.476 UTC 9 14 20 45 144 133 366.1743 703.9159 0 745.4411 541.1599 0 0 1 0 0 160 87.57999 2.736875 87.57999 2.736875
Jun 17th 21:37:13.823 UTC 20 4 20 34 153 143 372.5677 772.5793 0 788.6381 581.3152 0 0 1 0 0 455 248.9278 2.73547 248.9278 2.73547
Jun 17th 21:37:09.995 UTC 0 18 20 30 157 149 399.702 755.3985 5 829.0941 644.3452 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:37:05.545 UTC 3 16 18 0 165 157 399.6365 780.5064 0 561.1895 345.439 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:37:05.477 UTC 22 17 20 2 132 127 311.4648 558.7047 5 223.586 51.66846 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:37:05.446 UTC 19 15 16 3 174 172 508.611 740.8218 0 368.357 186.4137 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:37:05.390 UTC 1 3 20 16 183 175 491.5068 860.431 5 637.619 442.9779 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:37:05.100 UTC 21 20 10 0 164 161 431.8182 712.0253 5 466.573 278.2139 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:37:05.099 UTC 8 10 20 26 179 171 439.1664 920.4908 1.174508 784.2062 591.3817 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:37:05.084 UTC 18 21 20 48 83 72 206.8978 288.4739 0 402.1454 280.7283 0 0 3 0 1 0 0 NaN 0 NaN
Jun 17th 21:37:01.613 UTC 13 11 20 47 103 92 254.2124 394.2036 5.196335 412.3088 249.526 1 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 21:36:57.474 UTC 9 14 20 42 141 132 354.5013 695.3159 0 732.5958 539.5905 0 0 1 0 0 160 87.57999 2.736875 87.57999 2.736875
Jun 17th 21:36:13.834 UTC 20 4 20 31 152 140 371.4232 754.5942 0 784.6812 577.0331 0 0 1 0 0 455 248.9278 2.73547 248.9278 2.73547
Jun 17th 21:36:09.985 UTC 0 18 20 25 157 148 399.702 746.9995 5 829.0941 642.3821 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:36:05.555 UTC 3 16 19 0 162 152 392.279 758.4142 0 569.1474 353.4792 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:36:05.464 UTC 22 17 16 2 128 127 302.0523 558.7047 5 226.4123 52.86095 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:36:05.445 UTC 19 15 10 4 172 172 500.766 740.8218 0 370.9291 191.3694 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:36:05.388 UTC 1 3 20 14 179 173 481.858 846.8943 5 630.7219 445.9112 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:36:05.104 UTC 8 10 19 25 178 168 436.5114 902.0654 1.174508 783.2064 585.0734 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:36:05.101 UTC 21 20 6 1 163 161 430.0482 712.0253 5 468.9949 284.5387 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:36:05.085 UTC 18 21 19 45 76 71 196.0098 284.134 0 364.2757 272.1523 0 0 3 0 1 0 0 NaN 0 NaN
Jun 17th 21:36:01.613 UTC 13 11 20 42 98 90 245.6581 385.511 5.196335 399.1631 244.1645 1 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 21:35:57.486 UTC 9 14 20 37 140 129 351.8013 680.493 0 728.5901 535.7623 0 0 1 0 0 160 87.57999 2.736875 87.57999 2.736875
Jun 17th 21:35:16.267 UTC 10 22 19 38 69 57 172.1817 277.0561 0 474.2611 336.9667 0 0 4 0 0 190 115.5625 3.041118 115.5625 3.041118
Jun 17th 21:35:13.823 UTC 20 4 20 29 150 136 365.5927 732.735 0 781.131 572.4137 0 0 1 0 0 455 248.9278 2.73547 248.9278 2.73547
Jun 17th 21:35:09.976 UTC 0 18 18 24 154 146 395.588 738.8781 5 825.9412 636.0219 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:35:05.555 UTC 3 16 17 2 159 150 385.8664 741.8875 0 572.969 361.5486 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:35:05.465 UTC 22 17 11 3 127 127 299.7423 558.7047 5 227.2659 54.14421 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:35:05.444 UTC 19 15 6 4 171 170 499.131 739.14 0 372.8223 196.9499 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:35:05.376 UTC 1 3 20 16 178 168 480.018 827.9167 5 628.9856 447.0161 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:35:05.112 UTC 21 20 4 0 161 160 425.6833 705.9462 5 473.6068 289.6205 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:35:05.089 UTC 8 10 20 18 177 164 432.3714 882.1719 1.174508 781.9559 580.782 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:35:01.624 UTC 13 11 20 42 96 88 240.7757 373.9624 5.196335 394.1837 239.6307 1 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 21:34:57.477 UTC 9 14 19 31 137 129 341.8676 680.493 0 717.9847 535.0598 0 0 1 0 0 160 87.57999 2.736875 87.57999 2.736875
Jun 17th 21:34:16.258 UTC 10 22 19 38 67 53 168.7137 247.2958 0 461.0771 303.8795 0 0 4 0 0 190 115.5625 3.041118 115.5625 3.041118
Jun 17th 21:34:15.983 UTC 14 9 20 48 69 58 150.1149 221.5999 0 293.8588 190.9184 0 0 3 0 1 55 29.49625 2.681477 29.49625 2.681477
Jun 17th 21:34:13.822 UTC 20 4 20 23 149 134 361.8727 723.5701 0 777.9708 570.6954 0 0 1 0 0 455 248.9278 2.73547 248.9278 2.73547
Jun 17th 21:34:09.995 UTC 0 18 20 24 151 140 391.8839 708.8497 5 823.7309 629.8208 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:34:05.544 UTC 3 16 18 1 157 144 383.5484 697.1766 0 570.0851 372.33 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:34:05.472 UTC 22 17 5 1 127 127 299.7423 558.7047 5 227.2659 56.02728 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:34:05.441 UTC 19 15 1 0 170 170 496.6785 739.14 0 374.7602 202.2803 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:34:05.390 UTC 1 3 20 13 177 165 478.218 812.009 5 627.2791 441.6448 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:34:05.109 UTC 21 20 3 1 161 160 425.6833 705.9462 5 473.6068 291.3398 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:34:05.103 UTC 8 10 20 18 174 160 422.7413 861.2382 1.174508 779.8026 575.2827 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:33:57.485 UTC 9 14 19 27 131 125 322.2293 662.0228 0 691.3346 533.4006 0 0 1 0 0 160 87.57999 2.736875 87.57999 2.736875
Jun 17th 21:33:51.829 UTC 11 6 20 17 79 67 222.055 291.9812 0 548.0787 415.5239 0 0 3 0 0 125 53.15874 2.12635 53.15874 2.12635
Jun 17th 21:33:16.257 UTC 10 22 20 38 65 51 163.0817 237.1927 0 448.5353 295.6237 0 0 4 0 0 190 115.5625 3.041118 115.5625 3.041118
Jun 17th 21:33:15.986 UTC 14 9 20 45 65 56 144.2934 205.0285 0 269.4257 180.1224 0 0 3 0 1 55 29.49625 2.681477 29.49625 2.681477
Jun 17th 21:33:13.822 UTC 20 4 20 23 147 133 356.6977 717.8069 0 769.3154 570.1791 0 0 1 0 0 455 248.9278 2.73547 248.9278 2.73547
Jun 17th 21:33:09.995 UTC 0 18 20 21 150 139 388.2052 703.613 5 823.2265 628.4564 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:33:05.544 UTC 3 16 17 0 154 143 377.1297 691.2858 0 567.3257 376.9687 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:33:05.471 UTC 22 17 3 0 127 127 299.7423 558.7047 5 227.2659 56.84851 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:33:05.442 UTC 19 15 0 0 170 170 496.6785 739.14 0 374.7602 203.4421 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:33:05.376 UTC 1 3 19 8 174 163 470.2275 801.1401 5 624.0267 436.1495 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:33:05.100 UTC 8 10 19 16 174 159 422.7413 855.0602 1.174508 779.8026 572.7927 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:33:05.099 UTC 21 20 3 0 161 158 425.6833 695.7505 5 473.6068 294.8756 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:32:57.477 UTC 9 14 20 28 130 119 319.5068 630.1851 0 687.2245 513.5938 0 0 1 0 0 160 87.57999 2.736875 87.57999 2.736875
Jun 17th 21:32:51.829 UTC 11 6 18 16 77 67 219.473 291.9812 0 534.1366 404.7021 0 0 3 0 0 125 53.15874 2.12635 53.15874 2.12635
Jun 17th 21:32:16.257 UTC 10 22 20 40 60 49 151.4487 226.9237 0 418.028 280.8579 0 0 4 0 0 190 115.5625 3.041118 115.5625 3.041118
Jun 17th 21:32:15.986 UTC 14 9 19 49 63 53 137.8134 196.4379 0 258.0992 155.2934 0 0 3 0 1 55 29.49625 2.681477 29.49625 2.681477
Jun 17th 21:32:13.832 UTC 20 4 20 24 141 132 342.8609 713.5819 0 749.321 569.9849 0 0 1 0 0 455 248.9278 2.73547 248.9278 2.73547
Jun 17th 21:32:09.986 UTC 0 18 20 24 145 136 377.3042 691.0017 5 822.5331 625.0009 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:32:05.556 UTC 3 16 17 0 152 143 370.1967 691.2858 0 565.1044 376.9687 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:32:05.471 UTC 22 17 3 0 127 127 299.7423 558.7047 5 227.2659 56.84851 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:32:05.441 UTC 19 15 0 0 170 170 496.6785 739.14 0 374.7602 203.4421 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:32:05.375 UTC 1 3 18 14 172 158 462.9037 779.1373 5 621.9288 425.6139 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:32:05.100 UTC 21 20 5 0 161 157 425.6833 691.4521 0 473.6068 294.8756 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:32:05.088 UTC 8 10 19 17 169 158 413.9953 846.39 1.174508 777.6962 571.9495 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:31:16.269 UTC 10 22 19 41 57 49 144.7513 226.9237 0 400.0097 274.2523 0 0 4 0 0 190 115.5625 3.041118 115.5625 3.041118
Jun 17th 21:31:13.833 UTC 20 4 20 27 140 129 337.2809 698.3666 0 745.6584 560.1104 0 0 1 0 0 455 248.9278 2.73547 248.9278 2.73547
Jun 17th 21:31:09.997 UTC 0 18 19 27 144 134 374.5322 674.7813 5 822.5349 622.5507 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:31:05.555 UTC 3 16 20 1 151 139 368.6037 676.6641 0 564.3375 375.8839 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:31:05.462 UTC 22 17 3 0 127 127 299.7423 558.7047 5 227.2659 56.84851 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:31:05.441 UTC 19 15 1 0 170 169 496.6785 732.7929 0 374.7602 203.4421 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:31:05.387 UTC 1 3 20 16 166 154 446.2777 763.8518 5 616.9177 422.1588 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:31:05.113 UTC 21 20 9 0 160 153 424.5933 668.958 0 472.9393 294.8756 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:31:05.108 UTC 8 10 20 20 165 154 406.9753 830.8044 1.174508 776.3978 569.0534 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:30:57.486 UTC 9 14 20 32 129 115 317.9668 610.8629 0 681.9786 497.4894 0 0 1 0 0 160 87.57999 2.736875 87.57999 2.736875
Jun 17th 21:30:51.820 UTC 11 6 19 22 69 60 203.2445 265.8268 0 481.4721 368.7279 0 0 3 0 0 125 53.15874 2.12635 53.15874 2.12635
Jun 17th 21:30:16.257 UTC 10 22 19 45 56 45 143.5513 207.4164 0 394.7908 247.797 0 0 4 0 0 190 115.5625 3.041118 115.5625 3.041118
Jun 17th 21:30:13.824 UTC 20 4 20 28 135 128 325.816 690.7526 0 720.2608 556.667 0 0 1 0 0 455 248.9278 2.73547 248.9278 2.73547
Jun 17th 21:30:13.671 UTC 5 19 20 17 120 106 315.0274 533.6476 0 670.2639 476.696 0 0 2 0 0 410 210.8012 2.570746 210.8012 2.570746
Jun 17th 21:30:09.986 UTC 0 18 19 30 139 131 364.3742 655.4208 5 823.5181 620.9933 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 21:30:05.545 UTC 3 16 20 3 148 137 360.8424 665.1122 0 562.644 373.985 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:30:05.473 UTC 22 17 4 0 127 126 299.7423 553.9722 5 227.2659 56.84851 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:30:05.452 UTC 19 15 3 0 170 167 496.6785 724.1226 0 374.7602 203.4421 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:30:05.392 UTC 1 3 20 17 164 153 440.4052 759.2949 5 615.8624 420.7534 1 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 21:30:05.112 UTC 21 20 13 0 159 149 419.0133 650.4016 0 472.7531 294.8756 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 21:30:05.100 UTC 8 10 20 23 161 151 400.5053 814.2011 1.174508 776.4254 566.8207 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 21:29:57.475 UTC 9 14 20 36 122 111 299.8447 593.0149 0 648.4055 479.9973 0 0 1 0 0 160 87.57999 2.736875 87.57999 2.736875
Jun 17th 21:29:51.830 UTC 11 6 20 25 66 56 199.5745 250.0498 0 461.7798 346.7161 0 0 3 0 0 125 53.15874 2.12635 53.15874 2.12635
Jun 17th 21:29:16.270 UTC 10 22 19 46 51 44 129.2525 202.6425 0 369.9706 242.0473 0 0 4 0 0 190 115.5625 3.041118 115.5625 3.041118
Jun 17th 21:29:13.833 UTC 20 4 20 30 132 126 319.6185 685.9149 0 707.5544 550.3233 0 0 1 0 0 455 248.9278 2.73547 248.9278 2.73547
Jun 17th 21:29:13.669 UTC 5 19 20 20 117 103 303.5674 518.5377 0 669.0515 472.827 0 0 2 0 0 410 210.8012 2.570746 210.8012 2.570746
Jun 17th 21:29:09.987 UTC 0 18 20 35 137 125 358.5917 621.7481 5 824.4598 619.1744 1 0 1 0 0 215 102.5975 2.385988 102.5975 2.385988
