dt1 dt2 dt3 dt4 uw controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown rejecValue avgRejecValue potentialLost avgPotentialLost
Jun 17th 22:25:09.955 UTC 18 18 20 30 263 250 795.252 1253.663 5 559.9982 358.1333 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:24:09.945 UTC 18 18 20 31 262 249 789.6719 1248.041 5 561.3707 357.8433 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:23:33.988 UTC 22 4 20 44 214 205 666.7319 1177.68 0.1455382 671.1957 431.4413 0 1 3 0 1 5545 678.757 0.6120442 669.4575 0.6036587
Jun 17th 22:23:31.798 UTC 7 10 20 57 231 223 727.3866 1148.334 0 662.5704 454.2007 0 0 3 0 0 9585 1797.676 0.9377548 1775.574 0.9262254
Jun 17th 22:23:28.769 UTC 5 17 19 16 242 233 678.8815 1033.544 15 323.1622 146.2557 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:23:28.651 UTC 9 20 20 19 238 228 683.8141 1019.649 5 293.9503 113.4455 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:23:28.528 UTC 17 3 19 47 270 257 820.2493 1192.1 5 508.1027 319.533 1 0 0 0 0 30 3.359322 0.5598869 2.819321 0.4698869
Jun 17th 22:23:28.452 UTC 21 15 20 15 232 223 664.2106 921.7109 0 257.3795 97.30782 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:23:28.301 UTC 12 16 20 30 222 211 616.6414 1077.599 0 322.4982 123.507 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:23:28.272 UTC 4 24 20 64 278 264 926.7256 1477.465 5 714.653 482.1031 1 0 0 0 0 1660 342.0294 1.030209 332.123 1.00037
Jun 17th 22:23:26.325 UTC 2 23 19 49 245 234 710.5354 1211.008 0 617.2124 399.4055 0 0 2 0 0 1000 157.4477 0.7872387 151.4277 0.7571386
Jun 17th 22:23:09.946 UTC 18 18 20 33 257 247 769.0259 1233.419 5 564.7468 356.807 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:22:28.768 UTC 5 17 20 20 236 228 661.6127 1012.131 15 322.8587 138.1117 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:22:28.662 UTC 9 20 19 23 236 225 678.5004 1001.396 5 294.2427 111.757 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:22:28.529 UTC 17 3 20 48 262 255 789.4467 1181.815 5 517.1683 320.0269 1 0 0 0 0 30 3.359322 0.5598869 2.819321 0.4698869
Jun 17th 22:22:28.463 UTC 21 15 19 20 227 219 653.7515 899.6794 0 255.0776 94.75138 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:22:28.313 UTC 12 16 20 31 220 210 610.2626 1076.763 0 323.3469 121.1676 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:22:28.262 UTC 4 24 20 67 275 262 903.1006 1467.56 5 719.7628 482.6494 1 0 0 0 0 1500 308.227 1.027423 298.5906 0.9953019
Jun 17th 22:22:26.339 UTC 2 23 20 50 244 232 705.3379 1202.704 0 618.4114 400.5579 0 0 2 0 0 1000 157.4477 0.7872387 151.4277 0.7571386
Jun 17th 22:22:21.293 UTC 14 8 20 27 238 229 625.2469 1055.093 0 508.4783 315.417 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:22:15.839 UTC 20 2 20 64 192 182 536.9987 781.8174 0 727.8323 524.261 0 0 4 0 2 2735 302.1951 0.552459 301.915 0.5519471
Jun 17th 22:22:09.955 UTC 18 18 20 35 252 245 744.2984 1222.745 5 570.7256 357.4563 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:22:09.925 UTC 1 21 19 33 159 146 427.4616 614.7044 0 234.0543 70.0955 0 0 4 0 2 0 0 NaN 0 NaN
Jun 17th 22:21:09.955 UTC 18 18 20 35 252 243 744.2984 1215.427 5 570.7256 359.7537 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:21:09.935 UTC 1 21 20 32 155 145 410.6692 611.542 0 232.5147 70.0955 0 0 4 0 2 0 0 NaN 0 NaN
Jun 17th 22:20:28.778 UTC 5 17 20 20 233 222 649.969 983.5452 15 324.9779 140.1432 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:20:28.652 UTC 9 20 20 18 231 220 666.3478 975.912 5 294.2843 113.2534 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:20:28.537 UTC 17 3 20 47 260 251 779.4454 1161.555 5 519.3119 323.5481 1 0 0 0 0 30 3.359322 0.5598869 2.819321 0.4698869
Jun 17th 22:20:28.450 UTC 21 15 20 19 223 212 643.0765 872.6378 0 255.5299 94.69392 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:20:28.301 UTC 12 16 20 30 213 206 585.2861 1054.349 0 327.1949 120.5823 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:20:28.271 UTC 4 24 20 63 269 259 874.8093 1448.295 0 729.3071 489.0324 0 0 0 0 0 860 175.0103 1.017502 165.3739 0.9614759
Jun 17th 22:20:26.326 UTC 2 23 20 51 238 227 681.8658 1174.871 0 625.9667 406.8265 0 0 2 0 0 960 150.1454 0.7820074 144.6704 0.7534916
Jun 17th 22:20:21.302 UTC 14 8 20 24 232 221 613.0445 1021.634 0 514.8061 324.1787 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:20:09.945 UTC 18 18 20 33 250 242 736.9409 1208.002 5 572.4829 360.618 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:20:09.934 UTC 1 21 19 34 154 142 405.4716 603.0344 0 232.4515 66.15092 0 0 4 0 2 0 0 NaN 0 NaN
Jun 17th 22:19:28.778 UTC 5 17 19 22 230 218 643.4865 969.6574 15 325.4817 137.6501 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:19:28.651 UTC 9 20 20 20 228 215 660.1228 962.8825 5 292.7968 114.7022 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:19:28.527 UTC 17 3 18 47 256 248 768.0429 1147.591 5 520.8306 329.2508 1 0 0 0 0 30 3.359322 0.5598869 2.819321 0.4698869
Jun 17th 22:19:28.462 UTC 21 15 18 18 220 208 634.554 855.3323 0 257.3055 94.3967 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:19:28.322 UTC 12 16 18 31 211 203 575.566 1033.967 0 327.285 121.7583 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:19:28.271 UTC 4 24 20 57 267 258 865.6293 1444.539 0 732.9706 490.7527 0 0 0 0 0 580 116.3068 1.002645 106.6703 0.9195713
Jun 17th 22:19:26.337 UTC 2 23 20 49 233 224 663.9767 1154.483 0 631.4703 410.9188 0 0 2 0 0 955 149.3128 0.7817426 143.8378 0.7530776
Jun 17th 22:19:21.297 UTC 14 8 19 18 229 218 605.4595 1012.217 0 518.7239 328.5493 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:19:09.943 UTC 18 18 20 35 247 237 719.8071 1181.03 5 577.1138 364.7163 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:19:09.934 UTC 1 21 20 33 148 139 380.3529 593.2759 0 233.5916 66.66042 0 0 4 0 2 0 0 NaN 0 NaN
Jun 17th 22:19:09.765 UTC 15 14 20 70 184 172 621.08 880.2297 0 662.2241 445.3717 0 0 4 0 1 6825 1246.181 0.912953 1215.269 0.8903071
Jun 17th 22:19:05.383 UTC 6 22 19 97 87 76 311.1502 337.424 0.2554005 338.2408 211.321 0 1 8 0 2 660 95.7492 0.7253727 95.4292 0.7229485
Jun 17th 22:18:09.957 UTC 18 18 20 30 245 234 710.4853 1165.046 5 579.1997 368.9174 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:18:09.923 UTC 1 21 19 34 143 137 356.9091 579.2286 0 235.1564 65.44833 0 0 4 0 2 0 0 NaN 0 NaN
Jun 17th 22:18:09.775 UTC 15 14 20 63 178 172 592.7198 880.2297 0 674.5887 445.3717 0 0 4 0 1 6375 1109.931 0.8705339 1079.198 0.8464299
Jun 17th 22:17:09.954 UTC 18 18 20 27 243 231 701.0657 1152.186 5 581.3086 372.5577 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:17:09.932 UTC 1 21 16 36 140 135 347.3654 574.1516 0 237.2959 65.6389 0 0 4 0 2 0 0 NaN 0 NaN
Jun 17th 22:17:09.764 UTC 15 14 19 65 175 169 580.1873 867.162 0 681.5486 452.0062 0 0 4 0 1 6060 1014.641 0.8371627 983.9084 0.8118056
Jun 17th 22:17:04.959 UTC 3 19 20 46 146 136 436.6442 681.744 5 881.8023 651.197 1 0 6 0 0 17850 2111.204 0.5913736 2051.692 0.5747035
Jun 17th 22:16:09.945 UTC 18 18 20 23 241 229 696.6406 1143.614 5 583.8446 374.9585 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:16:09.774 UTC 15 14 20 59 172 167 560.6573 847.61 0 690.1271 454.4081 0 0 4 0 1 5765 925.0933 0.8023359 894.3605 0.7756813
Jun 17th 22:16:04.947 UTC 3 19 20 47 144 132 427.9704 662.0261 5 891.825 666.9441 1 0 6 0 0 17850 2111.204 0.5913736 2051.692 0.5747035
Jun 17th 22:15:28.321 UTC 12 16 20 26 200 191 533.3633 970.9236 0 330.731 125.0598 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:15:28.262 UTC 4 24 20 44 257 248 816.8177 1396.117 0 749.6595 507.5044 0 0 0 0 0 360 73.78556 1.024799 65.54506 0.9103481
Jun 17th 22:15:26.323 UTC 2 23 20 46 225 215 632.4887 1108.257 0 642.1411 423.7586 0 0 2 0 0 910 143.5479 0.7887245 138.8728 0.7630376
Jun 17th 22:15:21.292 UTC 14 8 18 17 216 204 570.2728 949.3521 0 533.4272 342.2228 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:15:19.756 UTC 13 7 20 48 124 113 424.5162 510.9432 0 502.5407 316.3726 0 0 7 0 0 6280 748.8076 0.5961844 742.6948 0.5913175
Jun 17th 22:15:09.944 UTC 18 18 20 20 237 226 678.9406 1130.243 5 590.7139 378.6874 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:15:09.775 UTC 15 14 18 60 170 164 549.5985 829.9249 0 696.5449 463.1636 0 0 4 0 1 5500 844.3446 0.767586 813.6118 0.739647
Jun 17th 22:14:28.523 UTC 17 3 16 31 241 236 724.2445 1092.043 5 535.4076 340.9696 1 0 0 0 0 30 3.359322 0.5598869 2.819321 0.4698869
Jun 17th 22:14:28.459 UTC 21 15 18 11 197 193 562.3882 802.382 0 254.4991 95.02512 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:14:28.310 UTC 12 16 20 23 196 187 516.5895 951.5695 0 332.6842 126.4792 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:14:28.261 UTC 4 24 20 42 255 243 808.1552 1377.628 0 754.4919 516.6583 0 0 0 0 0 360 73.78556 1.024799 65.54506 0.9103481
Jun 17th 22:14:26.335 UTC 2 23 20 48 223 210 625.5587 1079.227 0 645.717 429.3338 0 0 2 0 0 910 143.5479 0.7887245 138.8728 0.7630376
Jun 17th 22:14:21.292 UTC 14 8 20 13 215 200 564.2316 928.4567 0 535.4526 345.2297 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:14:19.765 UTC 13 7 20 51 122 109 416.5062 493.7941 0 506.3846 323.2225 0 0 7 0 0 6275 748.2385 0.5962059 742.2456 0.5914308
Jun 17th 22:14:09.953 UTC 18 18 20 10 233 225 669.4031 1125.46 5 597.0253 380.2026 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:14:09.764 UTC 15 14 12 60 169 164 548.7985 829.9249 0 700.2284 476.9535 0 0 4 0 1 5180 746.744 0.7207953 716.0111 0.6911304
Jun 17th 22:13:26.334 UTC 2 23 20 42 220 209 609.8649 1077.169 0 651.7206 431.1082 0 0 2 0 0 910 143.5479 0.7887245 138.8728 0.7630376
Jun 17th 22:13:21.303 UTC 14 8 20 9 210 196 545.2941 912.2521 0 543.0363 350.5795 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:13:19.766 UTC 13 7 19 50 117 107 398.4837 485.1557 0 508.2194 330.7354 0 0 7 0 0 6265 747.1355 0.5962774 741.2626 0.5915903
Jun 17th 22:13:09.953 UTC 18 18 20 10 228 223 650.8731 1114.224 5 605.2492 382.4957 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:12:28.645 UTC 9 20 18 12 207 195 589.6538 868.2818 5 296.7201 115.2163 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:12:28.533 UTC 17 3 20 28 238 224 709.1785 1031.418 5 538.5598 350.0307 1 0 0 0 0 30 3.359322 0.5598869 2.819321 0.4698869
Jun 17th 22:12:28.452 UTC 21 15 20 13 195 182 554.7269 749.1287 0 254.2087 90.63982 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:12:28.311 UTC 12 16 20 17 193 183 503.877 931.4304 0 334.2964 126.3806 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:12:28.271 UTC 4 24 18 32 246 240 779.1489 1355.06 0 770.5085 525.33 0 0 0 0 0 360 73.78556 1.024799 65.54506 0.9103481
Jun 17th 22:12:26.323 UTC 2 23 20 39 218 208 600.2123 1071.505 0 656.1501 432.9422 0 0 2 0 0 910 143.5479 0.7887245 138.8728 0.7630376
Jun 17th 22:12:21.298 UTC 14 8 20 6 207 194 535.9415 902.3788 0 549.2086 353.8237 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:12:19.765 UTC 13 7 19 48 116 104 396.0312 472.0849 0 510.5479 320.6741 0 0 7 0 0 6265 747.1355 0.5962774 741.2626 0.5915903
Jun 17th 22:12:09.951 UTC 18 18 20 8 228 218 650.8731 1089.231 5 605.2492 389.9338 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:12:02.102 UTC 20 2 19 19 191 179 535.3636 764.7417 0 730.4173 534.3531 0 0 3 0 2 2400 263.5755 0.5491155 263.3555 0.5486572
Jun 17th 22:11:26.343 UTC 2 23 19 39 213 206 585.2198 1061.389 0 665.9338 437.6659 0 0 2 0 0 910 143.5479 0.7887245 138.8728 0.7630376
Jun 17th 22:11:21.287 UTC 14 8 19 8 200 191 524.5515 888.3539 0 559.6226 359.8402 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:11:19.765 UTC 13 7 20 41 114 100 389.9225 456.5537 0 517.2659 327.1865 0 0 7 0 0 6265 747.1355 0.5962774 741.2626 0.5915903
Jun 17th 22:11:09.950 UTC 18 18 20 3 227 216 647.1943 1078.764 5 606.9645 393.2037 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:11:02.102 UTC 20 2 20 12 190 177 534.0137 756.6235 0 732.6196 536.8477 0 0 3 0 2 2400 263.5755 0.5491155 263.3555 0.5486572
Jun 17th 22:10:26.333 UTC 2 23 19 37 211 202 579.9147 1039.14 0 669.6706 444.5653 0 0 2 0 0 910 143.5479 0.7887245 138.8728 0.7630376
Jun 17th 22:10:21.284 UTC 14 8 20 4 199 188 521.8964 880.8706 0 561.2267 363.029 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:10:19.764 UTC 13 7 20 42 108 97 376.8925 444.1945 0 482.4821 334.0587 0 0 7 0 0 6265 747.1355 0.5962774 741.2626 0.5915903
Jun 17th 22:10:09.951 UTC 18 18 18 2 224 214 641.7794 1072.519 5 612.118 399.607 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:10:02.092 UTC 20 2 20 12 186 173 516.3962 743.7186 0 743.1375 545.833 0 0 3 0 2 2400 263.5755 0.5491155 263.3555 0.5486572
Jun 17th 22:09:26.335 UTC 2 23 20 31 210 198 577.6547 1019.126 0 671.2836 450.1856 0 0 2 0 0 910 143.5479 0.7887245 138.8728 0.7630376
Jun 17th 22:09:21.298 UTC 14 8 20 1 196 187 506.0189 878.6368 0 565.9077 363.8301 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:09:19.764 UTC 13 7 20 39 104 96 362.4159 441.6001 0 491.454 336.4654 0 0 7 0 0 6265 747.1355 0.5962774 741.2626 0.5915903
Jun 17th 22:09:09.940 UTC 18 18 17 0 221 212 637.0768 1063.252 5 618.2003 404.7483 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:09:02.102 UTC 20 2 20 10 179 172 486.0512 740.9678 0 764.9487 548.4053 0 0 3 0 2 2400 263.5755 0.5491155 263.3555 0.5486572
Jun 17th 22:08:09.942 UTC 18 18 19 0 216 207 628.9694 1035.863 5 627.1486 410.0497 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:08:02.102 UTC 20 2 19 12 178 170 484.0412 734.6845 0 767.8309 555.8389 0 0 3 0 2 2400 263.5755 0.5491155 263.3555 0.5486572
Jun 17th 22:07:09.943 UTC 18 18 20 0 213 204 621.9619 1023.823 5 633.4238 413.6039 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:07:02.092 UTC 20 2 20 6 174 168 471.2474 730.1754 0 781.3243 558.5644 0 0 3 0 2 2400 263.5755 0.5491155 263.3555 0.5486572
Jun 17th 22:06:26.335 UTC 2 23 20 14 201 191 550.8931 982.0958 0 667.9787 464.7372 0 0 2 0 0 910 143.5479 0.7887245 138.8728 0.7630376
Jun 17th 22:06:21.295 UTC 14 8 11 3 184 183 475.8839 862.8981 0 593.4684 386.8402 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:06:19.755 UTC 13 7 19 37 94 88 335.3771 412.9661 0 437.5241 330.8678 0 0 7 0 0 6265 747.1355 0.5962774 741.2626 0.5915903
Jun 17th 22:06:15.302 UTC 1 21 12 1 138 135 340.4916 574.1516 0 238.4565 66.96665 0 0 3 0 2 0 0 NaN 0 NaN
Jun 17th 22:06:09.945 UTC 18 18 19 0 211 203 612.5018 1017.53 5 638.3654 417.2914 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:06:07.695 UTC 3 19 20 3 140 129 419.1639 646.4247 5 891.3395 679.889 1 0 5 0 0 17850 2111.204 0.5913736 2051.692 0.5747035
Jun 17th 22:06:02.092 UTC 20 2 14 6 171 168 465.4374 730.1754 0 793.1454 576.5768 0 0 3 0 2 2400 263.5755 0.5491155 263.3555 0.5486572
Jun 17th 22:05:21.292 UTC 14 8 6 2 184 182 475.8839 853.0727 0 593.4684 398.8336 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:05:19.764 UTC 13 7 18 38 90 84 326.3322 387.9542 0 401.324 313.6438 0 0 7 0 0 6265 747.1355 0.5962774 741.2626 0.5915903
Jun 17th 22:05:15.321 UTC 1 21 8 1 136 135 328.1391 574.1516 0 240.348 68.28666 0 0 3 0 2 0 0 NaN 0 NaN
Jun 17th 22:05:09.957 UTC 18 18 16 3 208 201 604.3531 1006.166 5 643.6227 425.9761 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:05:07.711 UTC 3 19 18 0 137 128 415.429 641.5136 5 870.3209 693.5355 1 0 5 0 0 17850 2111.204 0.5913736 2051.692 0.5747035
Jun 17th 22:05:02.102 UTC 20 2 8 3 168 168 460.8549 730.1754 0 794.3141 595.6329 0 0 3 0 2 2400 263.5755 0.5491155 263.3555 0.5486572
Jun 17th 22:04:33.977 UTC 22 4 20 10 170 157 495.7395 899.6667 0.1455382 666.4603 496.4667 0 1 3 0 1 5260 623.9357 0.5930948 617.3531 0.5868375
Jun 17th 22:04:31.786 UTC 7 10 9 4 181 175 522.3843 904.1528 0 777.0402 563.1086 0 0 3 0 0 8255 1534.868 0.9296598 1514.13 0.9170988
Jun 17th 22:04:28.777 UTC 5 17 3 0 182 182 483.378 825.4953 15 357.1771 164.901 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:04:28.648 UTC 9 20 4 2 186 186 531.215 833.9071 5 308.7731 126.3952 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:04:28.522 UTC 17 3 5 2 215 214 617.9957 992.9616 5 575.3978 385.6202 1 0 0 0 0 30 3.359322 0.5598869 2.819321 0.4698869
Jun 17th 22:04:28.457 UTC 21 15 4 1 171 171 470.2718 707.1367 0 262.06 97.4945 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:04:28.310 UTC 12 16 4 3 168 168 428.4739 887.7309 0 355.2146 143.7944 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:04:28.261 UTC 4 24 14 1 229 220 733.1312 1238.339 0 804.5578 571.7878 0 0 0 0 0 360 73.78556 1.024799 65.54506 0.9103481
Jun 17th 22:04:26.325 UTC 2 23 20 10 198 184 543.7326 940.7326 0 661.1802 478.6721 0 0 2 0 0 910 143.5479 0.7887245 138.8728 0.7630376
Jun 17th 22:04:21.282 UTC 14 8 8 0 184 177 475.8839 821.937 0 593.4684 405.1437 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:04:15.309 UTC 1 21 4 0 136 135 328.1391 574.1516 0 240.348 69.76201 0 0 3 0 2 0 0 NaN 0 NaN
Jun 17th 22:04:12.045 UTC 15 14 7 0 169 164 548.7985 829.9249 0 700.2284 490.3063 0 0 3 0 1 4920 673.0638 0.6840079 642.331 0.6527754
Jun 17th 22:04:09.944 UTC 18 18 12 0 207 199 604.2181 995.374 5 630.952 437.7815 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:04:07.700 UTC 3 19 15 1 134 127 412.0939 637.9044 5 856.4608 712.766 1 0 5 0 0 17850 2111.204 0.5913736 2051.692 0.5747035
Jun 17th 22:04:02.102 UTC 20 2 2 0 168 168 460.8549 730.1754 0 794.3141 616.3813 0 0 3 0 2 2400 263.5755 0.5491155 263.3555 0.5486572
Jun 17th 22:03:41.546 UTC 0 6 20 44 70 58 287.8487 285.8016 5 406.101 188.4683 1 0 7 0 5 440 90.0285 1.023051 87.75851 0.9972559
Jun 17th 22:03:39.089 UTC 19 9 0 0 133 132 346.7628 544.6364 0 209.1756 44.05087 0 1 2 0 1 0 0 NaN 0 NaN
Jun 17th 22:03:33.977 UTC 22 4 18 10 167 154 493.1069 882.1794 0.1455382 637.7178 463.461 0 1 3 0 1 5260 623.9357 0.5930948 617.3531 0.5868375
Jun 17th 22:03:31.787 UTC 7 10 10 0 181 171 522.3843 875.6274 0 777.0402 572.3679 0 0 3 0 0 8255 1534.868 0.9296598 1514.13 0.9170988
Jun 17th 22:03:28.766 UTC 5 17 1 0 182 182 483.378 825.4953 15 357.1771 166.6052 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:03:28.662 UTC 9 20 0 0 186 186 531.215 833.9071 5 308.7731 129.0083 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:03:28.520 UTC 17 3 2 0 215 213 617.9957 986.5124 5 575.3978 392.7016 1 0 0 0 0 30 3.359322 0.5598869 2.819321 0.4698869
Jun 17th 22:03:28.456 UTC 21 15 0 0 171 171 470.2718 707.1367 0 262.06 99.66356 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:03:28.309 UTC 12 16 0 0 168 168 428.4739 887.7309 0 355.2146 146.7842 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:03:28.261 UTC 4 24 13 0 229 217 733.1312 1225.81 0 804.5578 581.5594 0 0 0 0 0 360 73.78556 1.024799 65.54506 0.9103481
Jun 17th 22:03:26.347 UTC 2 23 20 8 192 181 539.8196 921.1009 0 605.9561 470.7789 0 0 2 0 0 910 143.5479 0.7887245 138.8728 0.7630376
Jun 17th 22:03:21.301 UTC 14 8 8 0 184 176 475.8839 816.4515 0 593.4684 407.3391 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:03:15.309 UTC 1 21 2 0 136 134 328.1391 567.6672 0 240.348 70.97125 0 0 3 0 2 0 0 NaN 0 NaN
Jun 17th 22:03:12.034 UTC 15 14 7 0 169 162 548.7985 814.0682 0 700.2284 496.0484 0 0 3 0 1 4920 673.0638 0.6840079 642.331 0.6527754
Jun 17th 22:03:09.943 UTC 18 18 13 0 206 196 603.2731 979.2047 5 627.2479 441.9086 1 0 2 0 0 495 85.44989 0.8631302 74.37891 0.7513021
Jun 17th 22:03:07.700 UTC 3 19 17 0 131 125 410.4274 624.4539 5 811.5555 712.766 1 0 5 0 0 17850 2111.204 0.5913736 2051.692 0.5747035
Jun 17th 22:03:02.092 UTC 20 2 1 0 168 168 460.8549 730.1754 0 794.3141 619.9973 0 0 3 0 2 2400 263.5755 0.5491155 263.3555 0.5486572
Jun 17th 22:02:55.508 UTC 16 5 1 0 177 176 451.8494 829.3658 0 362.5511 176.6317 0 0 1 0 0 0 0 NaN 0 NaN
Jun 17th 22:02:39.099 UTC 19 9 0 0 133 132 346.7628 544.6364 0 209.1756 44.05087 0 1 2 0 1 0 0 NaN 0 NaN
Jun 17th 22:02:33.977 UTC 22 4 20 12 163 150 489.7369 856.6569 0.1455382 592.0865 442.2909 0 1 3 0 1 5260 623.9357 0.5930948 617.3531 0.5868375
Jun 17th 22:02:31.799 UTC 7 10 12 0 180 169 521.5743 865.8721 0 778.4667 572.3679 0 0 3 0 0 8255 1534.868 0.9296598 1514.13 0.9170988
Jun 17th 22:02:28.776 UTC 5 17 1 0 182 182 483.378 825.4953 15 357.1771 166.6052 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:02:28.652 UTC 9 20 4 0 186 182 531.215 809.527 5 308.7731 129.0083 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:02:28.530 UTC 17 3 2 0 215 213 617.9957 986.5124 5 575.3978 392.7016 1 0 0 0 0 30 3.359322 0.5598869 2.819321 0.4698869
Jun 17th 22:02:28.455 UTC 21 15 0 0 171 171 470.2718 707.1367 0 262.06 99.66356 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:02:28.309 UTC 12 16 0 0 168 168 428.4739 887.7309 0 355.2146 146.7842 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:02:28.272 UTC 4 24 16 0 226 214 730.4372 1212.698 0 797.3397 581.5594 0 0 0 0 0 360 73.78556 1.024799 65.54506 0.9103481
Jun 17th 22:02:26.337 UTC 2 23 20 9 190 180 537.8576 914.8591 0 595.2689 464.4343 0 0 2 0 0 910 143.5479 0.7887245 138.8728 0.7630376
Jun 17th 22:02:21.291 UTC 14 8 9 0 184 175 475.8839 808.6173 0 593.4684 407.3391 0 0 3 0 0 45 5.297094 0.588566 4.537094 0.5041215
Jun 17th 22:02:15.308 UTC 1 21 2 0 136 134 328.1391 567.6672 0 240.348 70.97125 0 0 3 0 2 0 0 NaN 0 NaN
Jun 17th 22:02:12.035 UTC 15 14 8 0 168 161 547.8175 809.4028 0 701.7407 496.0484 0 0 3 0 1 4920 673.0638 0.6840079 642.331 0.6527754
