dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown potentialLost avgPotentialLost
Jun 11th 21:32:08.578 UTC 3 4 1 467 465 1222.003 2128.573 0 188.9366 8.674181 0 0 66 0 0 0 NaN
Jun 11th 21:31:59.937 UTC 2 14 41 616 608 2013.638 2698.123 0 341.8304 166.2819 0 0 47 0 0 182.3127 0.5269153
Jun 11th 21:31:08.587 UTC 3 4 0 466 464 1218.683 2123.847 0 188.6117 8.672715 0 0 66 0 0 0 NaN
Jun 11th 21:30:59.945 UTC 2 15 41 614 605 2009.573 2682.406 0 341.919 166.7511 0 0 47 0 0 181.0289 0.5277811
Jun 11th 21:30:08.578 UTC 3 8 0 466 460 1218.683 2099.608 0 188.6117 8.672715 0 0 66 0 0 0 NaN
Jun 11th 21:29:59.946 UTC 2 15 39 613 604 2005.59 2678.405 0 342.2679 167.0029 0 0 47 0 0 178.1092 0.5238507
Jun 11th 21:29:06.069 UTC 3 11 1 464 457 1213.165 2080.116 0 188.8313 8.672715 0 0 63 0 0 0 NaN
Jun 11th 21:28:59.935 UTC 2 15 40 609 602 1996.412 2671.314 0 343.0277 167.4086 0 0 47 0 0 176.0903 0.5209772
Jun 11th 21:28:06.078 UTC 3 12 0 463 455 1211.53 2070.444 0 188.9787 8.68302 0 0 63 0 0 0 NaN
Jun 11th 21:27:59.947 UTC 2 15 40 607 600 1991.717 2660.752 0 343.3204 167.8299 0 0 47 0 0 174.7652 0.5201344
Jun 11th 21:27:06.080 UTC 3 14 0 462 452 1209.895 2057.97 0 188.9794 8.680472 0 0 63 0 0 0 NaN
Jun 11th 21:26:59.941 UTC 2 14 40 603 599 1977.092 2655.091 0 344.1937 168.1577 0 0 47 0 0 173.0668 0.518164
Jun 11th 21:26:06.073 UTC 3 13 1 462 450 1209.895 2051.46 0 188.9794 8.704971 0 0 63 0 0 0 NaN
Jun 11th 21:25:59.939 UTC 2 15 40 602 595 1971.118 2639.808 0 344.4441 168.7214 0 0 47 0 0 173.0668 0.518164
Jun 11th 21:25:06.075 UTC 3 14 0 457 449 1191.625 2049.261 0 189.1905 8.704971 0 0 63 0 0 0 NaN
Jun 11th 21:24:59.942 UTC 2 15 40 601 591 1969.578 2616.749 0 344.4791 169.6561 0 0 47 0 0 172.5264 0.5180972
Jun 11th 21:24:06.081 UTC 3 13 0 454 448 1184.5 2047.353 0 188.8649 8.725989 0 0 63 0 0 0 NaN
Jun 11th 21:23:59.941 UTC 2 15 37 599 590 1961.133 2610.708 0 344.9868 169.9169 0 0 47 0 0 172.5264 0.5180972
Jun 11th 21:23:04.786 UTC 3 12 0 450 448 1178.8 2047.353 0 188.1405 8.7437 0 0 62 0 0 0 NaN
Jun 11th 21:22:59.932 UTC 2 14 37 595 588 1952.425 2604.052 0 345.6733 170.6264 0 0 47 0 0 172.5264 0.5180972
Jun 11th 21:22:04.776 UTC 3 13 1 448 445 1174.689 2033.874 0 188.379 8.756019 0 0 62 0 0 0 NaN
Jun 11th 21:21:58.586 UTC 2 14 36 593 586 1948.135 2596.702 0 346.1021 170.8906 0 0 46 0 0 172.5264 0.5180972
Jun 11th 21:21:04.785 UTC 3 10 1 448 444 1174.689 2029.949 0 188.379 8.778621 0 0 62 0 0 0 NaN
Jun 11th 21:20:57.317 UTC 2 15 39 592 582 1947.46 2582.722 0 340.6179 171.2928 0 0 45 0 0 172.5264 0.5180972
Jun 11th 21:20:04.797 UTC 3 9 0 447 442 1171.299 2018.767 0 188.5936 8.786946 0 0 62 0 0 0 NaN
Jun 11th 21:19:57.329 UTC 2 15 40 589 580 1942.103 2573.461 0 338.3379 171.6555 0 0 45 0 0 171.501 0.5165693
Jun 11th 21:19:04.790 UTC 3 8 1 446 441 1169.274 2013.049 0 188.6305 8.809704 0 0 62 0 0 0 NaN
Jun 11th 21:18:57.326 UTC 2 15 39 584 578 1930.931 2568.4 0 338.4209 171.9584 0 0 45 0 0 170.6084 0.5154333
Jun 11th 21:18:04.785 UTC 3 9 0 445 440 1168.374 2008.731 0 188.6975 8.809704 0 0 62 0 0 0 NaN
Jun 11th 21:17:57.326 UTC 2 15 34 581 578 1923.753 2568.4 0 338.9962 171.9584 0 0 45 0 0 170.6084 0.5154333
Jun 11th 21:17:04.022 UTC 3 11 1 442 436 1157.632 1994.76 0 188.4571 8.829245 0 0 61 0 0 0 NaN
Jun 11th 21:16:57.321 UTC 2 13 36 579 575 1915.796 2549.03 0 339.7869 164.9813 0 0 45 0 0 170.6084 0.5154333
Jun 11th 21:16:04.013 UTC 3 12 0 442 434 1157.632 1986.923 0 188.4571 8.827942 0 0 61 0 0 0 NaN
Jun 11th 21:15:55.400 UTC 2 13 38 579 571 1915.796 2533.643 0 339.7869 165.1329 0 0 43 0 0 170.6084 0.5154333
Jun 11th 21:15:03.114 UTC 3 15 1 437 429 1146.179 1966.985 0 188.8213 8.7917 0 0 60 0 0 0 NaN
Jun 11th 21:14:55.399 UTC 2 15 40 578 565 1912.076 2507.479 0 339.8085 165.3744 0 0 43 0 0 168.2139 0.5112886
Jun 11th 21:14:03.114 UTC 3 14 1 436 428 1143.479 1958.318 0 188.8559 8.777548 0 0 60 0 0 0 NaN
Jun 11th 21:13:55.389 UTC 2 15 38 575 565 1898.958 2507.479 0 340.8444 165.3744 0 0 43 0 0 168.2139 0.5112886
Jun 11th 21:13:03.104 UTC 3 11 1 435 427 1141.454 1952.255 0 189.1404 8.805781 0 0 60 0 0 0 NaN
Jun 11th 21:12:55.408 UTC 2 15 40 573 562 1891.751 2489.749 0 341.0939 165.819 0 0 43 0 0 167.1678 0.509658
Jun 11th 21:12:03.102 UTC 3 13 1 432 424 1137.854 1938.038 0 189.1889 8.81577 0 0 60 0 0 0 NaN
Jun 11th 21:11:54.386 UTC 2 15 40 568 561 1879.963 2486.829 0 341.519 166.095 0 0 42 0 0 164.9853 0.50609
Jun 11th 21:11:03.113 UTC 3 15 0 429 421 1132.39 1927.645 0 189.2276 8.82121 0 0 60 0 0 0 NaN
Jun 11th 21:10:54.377 UTC 2 15 38 565 560 1861.491 2485.023 0 342.0289 166.2798 0 0 42 0 0 163.5049 0.5046448
Jun 11th 21:10:03.104 UTC 3 12 1 427 421 1126.327 1927.645 0 189.4024 8.858257 0 0 60 0 0 0 NaN
Jun 11th 21:09:54.398 UTC 2 14 38 564 559 1859.871 2480.542 0 341.9037 166.1294 0 0 42 0 0 163.5049 0.5046448
Jun 11th 21:09:03.101 UTC 3 11 0 425 420 1121.832 1922.472 0 189.4088 8.862539 0 0 60 0 0 0 NaN
Jun 11th 21:08:54.399 UTC 2 15 41 562 554 1856.041 2460.036 0 340.6422 167.0521 0 0 42 0 0 161.8022 0.5024915
Jun 11th 21:08:03.113 UTC 3 10 0 423 419 1118.03 1916.409 0 188.9723 8.883025 0 0 60 0 0 0 NaN
Jun 11th 21:07:54.390 UTC 2 15 39 560 552 1845.646 2447.964 0 340.8942 165.215 0 0 42 0 0 161.8022 0.5024915
Jun 11th 21:07:03.103 UTC 3 11 0 422 417 1116.94 1904.113 0 188.8225 8.902774 0 0 60 0 0 0 NaN
Jun 11th 21:06:54.378 UTC 2 15 40 558 548 1837.902 2433.707 0 341.6902 166.2958 0 0 42 0 0 161.2623 0.5023746
Jun 11th 21:06:03.103 UTC 3 12 0 421 414 1115.305 1885.133 0 188.7028 8.923726 0 0 60 0 0 0 NaN
Jun 11th 21:05:54.398 UTC 2 15 39 555 547 1831.015 2428.279 0 341.3338 166.4709 0 0 42 0 0 159.914 0.5012979
Jun 11th 21:05:03.103 UTC 3 13 0 420 412 1114.505 1872.087 0 188.6499 8.943577 0 0 60 0 0 0 NaN
Jun 11th 21:04:54.386 UTC 2 14 39 553 544 1824.495 2417.547 0 341.7563 167.4216 0 0 42 0 0 159.914 0.5012979
Jun 11th 21:04:03.103 UTC 3 13 0 418 411 1106.521 1868.175 0 188.6966 8.956542 0 0 60 0 0 0 NaN
Jun 11th 21:03:54.387 UTC 2 15 39 549 542 1812.624 2407.562 0 340.7012 167.6452 0 0 42 0 0 156.0534 0.4954076
Jun 11th 21:03:03.113 UTC 3 13 1 417 409 1102.538 1862.919 0 188.7331 8.989766 0 0 60 0 0 0 NaN
Jun 11th 21:02:54.379 UTC 2 15 39 547 540 1806.504 2402.066 0 341.1295 168.2228 0 0 42 0 0 155.3002 0.4945866
Jun 11th 21:02:02.396 UTC 3 11 0 415 408 1097.813 1858.439 0 188.7544 9.007147 0 0 59 0 0 0 NaN
Jun 11th 21:01:54.397 UTC 2 15 39 543 538 1795.72 2395.777 0 338.2372 167.5515 0 0 42 0 0 155.3002 0.4945866
Jun 11th 21:01:02.407 UTC 3 10 1 413 407 1095.123 1851.064 0 188.8199 9.032432 0 0 59 0 0 0 NaN
Jun 11th 21:00:53.389 UTC 2 14 42 542 535 1791.636 2378.309 0 338.763 168.5712 0 0 41 0 0 153.0405 0.4920917
Jun 11th 21:00:02.396 UTC 3 11 0 410 405 1087.951 1845.374 0 188.1535 9.033115 0 0 59 0 0 0 NaN
Jun 11th 20:59:53.388 UTC 2 14 39 538 533 1782.481 2367.647 0 337.1236 166.9431 0 0 41 0 0 148.5212 0.4869548
Jun 11th 20:59:02.398 UTC 3 13 0 409 403 1086.151 1830.552 0 188.0815 9.033115 0 0 59 0 0 0 NaN
Jun 11th 20:58:53.398 UTC 2 13 38 538 530 1782.481 2357.005 0 337.1236 165.8552 0 0 41 0 0 148.5212 0.4869548
Jun 11th 20:58:01.388 UTC 3 12 0 406 402 1072.988 1826.307 0 188.0495 9.041859 0 0 58 0 0 0 NaN
Jun 11th 20:57:53.387 UTC 2 14 39 535 526 1777.036 2347.907 0 336.3542 164.9182 0 0 41 0 0 148.5212 0.4869548
Jun 11th 20:57:00.337 UTC 3 13 1 406 399 1072.988 1811.756 0 188.0495 9.072601 0 0 57 0 0 0 NaN
Jun 11th 20:56:53.388 UTC 2 15 38 531 523 1762.446 2336.371 0 337.7335 164.0207 0 0 41 0 0 148.5212 0.4869548
Jun 11th 20:56:00.329 UTC 3 15 1 405 394 1071.353 1797.16 0 187.7855 8.994951 0 0 57 0 0 0 NaN
Jun 11th 20:55:53.398 UTC 2 13 39 527 521 1743.141 2324.474 0 338.7148 162.0706 0 0 41 0 0 148.5212 0.4869548
Jun 11th 20:54:59.624 UTC 3 12 3 402 394 1061.633 1797.16 0 188.1211 8.755615 0 0 56 0 0 0 NaN
Jun 11th 20:54:52.222 UTC 2 14 40 526 517 1741.116 2301.317 0 338.8571 162.488 0 0 40 0 0 148.5212 0.4869548
Jun 11th 20:53:59.624 UTC 3 15 2 398 391 1053.728 1784.561 0 188.5295 8.755615 0 0 56 0 0 0 NaN
Jun 11th 20:53:52.213 UTC 2 15 38 523 514 1730.454 2285.323 0 338.3996 162.7626 0 0 40 0 0 148.578 0.4887433
Jun 11th 20:52:59.613 UTC 3 13 0 396 390 1045.984 1776.989 0 188.3877 8.782603 0 0 56 0 0 0 NaN
Jun 11th 20:52:52.212 UTC 2 15 40 523 512 1730.454 2276.241 0 338.3996 163.1057 0 0 40 0 0 148.6423 0.4905685
Jun 11th 20:51:58.703 UTC 3 11 0 393 389 1034.179 1768.274 0 188.0682 8.804601 0 0 55 0 0 0 NaN
Jun 11th 20:51:52.212 UTC 2 15 40 521 512 1724.975 2276.241 0 338.3064 163.1057 0 0 40 0 0 148.6494 0.4922166
Jun 11th 20:50:58.703 UTC 3 10 0 392 388 1032.829 1766.735 0 188.1199 8.827628 0 0 55 0 0 0 NaN
Jun 11th 20:50:52.223 UTC 2 15 39 516 511 1707.144 2271.068 0 339.292 162.4864 0 0 40 0 0 146.4586 0.4881953
Jun 11th 20:49:58.703 UTC 3 13 0 390 384 1024.864 1750.955 0 188.3277 8.826663 0 0 55 0 0 0 NaN
Jun 11th 20:49:52.224 UTC 2 15 40 514 508 1697.859 2253.156 0 339.6225 163.3521 0 0 40 0 0 144.8602 0.4861082
Jun 11th 20:48:58.714 UTC 3 12 0 390 382 1024.864 1742.84 0 188.3277 8.851655 0 0 55 0 0 0 NaN
Jun 11th 20:48:52.214 UTC 2 15 39 513 506 1694.18 2243.64 0 339.761 163.9029 0 0 40 0 0 144.8602 0.4861082
Jun 11th 20:47:57.632 UTC 3 11 1 388 382 1018.859 1742.84 0 188.3356 8.870986 0 0 54 0 0 0 NaN
Jun 11th 20:47:52.224 UTC 2 15 39 512 503 1691.75 2226.124 0 339.6878 164.1483 0 0 40 0 0 144.8602 0.4861082
Jun 11th 20:46:57.630 UTC 3 9 1 386 380 1014.149 1735.182 0 188.4681 8.904411 0 0 54 0 0 0 NaN
Jun 11th 20:46:52.213 UTC 2 14 40 511 501 1689.95 2214.467 0 339.9084 164.8645 0 0 40 0 0 144.8602 0.4861082
Jun 11th 20:45:57.621 UTC 3 10 0 382 379 1005.484 1730.421 0 188.053 8.904411 0 0 54 0 0 0 NaN
Jun 11th 20:45:52.224 UTC 2 15 40 508 499 1683.203 2204.518 0 339.5022 164.989 0 0 40 0 0 141.8577 0.4825091
Jun 11th 20:44:56.630 UTC 3 10 0 382 378 1005.484 1721.954 0 188.053 8.911562 0 0 53 0 0 0 NaN
Jun 11th 20:44:52.225 UTC 2 15 41 506 498 1675.755 2203.063 0 339.8754 165.2368 0 0 40 0 0 138.9537 0.4775041
Jun 11th 20:43:56.619 UTC 3 9 0 380 378 1001.374 1721.954 0 188.2318 8.929111 0 0 53 0 0 0 NaN
Jun 11th 20:43:52.214 UTC 2 15 37 502 498 1664.772 2203.063 0 340.1556 165.2368 0 0 40 0 0 138.1782 0.4764766
Jun 11th 20:42:56.621 UTC 3 8 0 379 376 1000.174 1706.586 0 188.2218 8.950947 0 0 53 0 0 0 NaN
Jun 11th 20:42:51.307 UTC 2 15 39 499 495 1644.938 2191.89 0 340.6007 165.1841 0 0 39 0 0 138.1782 0.4764766
Jun 11th 20:41:56.620 UTC 3 6 0 379 376 1000.174 1706.586 0 188.2218 8.981853 0 0 53 0 0 0 NaN
Jun 11th 20:41:51.316 UTC 2 15 38 497 492 1638.503 2181.197 0 341.1823 165.5056 0 0 39 0 0 138.1782 0.4764766
Jun 11th 20:40:56.632 UTC 3 7 0 379 374 1000.174 1693.672 0 188.2218 8.986991 0 0 53 0 0 0 NaN
Jun 11th 20:40:51.316 UTC 2 15 40 496 488 1631.033 2160.468 0 341.7247 166.6161 0 0 39 0 0 137.204 0.4764029
Jun 11th 20:39:56.620 UTC 3 8 0 379 371 1000.174 1678.53 0 188.2218 9.01833 0 0 53 0 0 0 NaN
Jun 11th 20:39:51.316 UTC 2 14 39 494 486 1623.293 2150.747 0 342.5353 166.9106 0 0 39 0 0 137.204 0.4764029
Jun 11th 20:38:56.621 UTC 3 11 0 377 368 995.0819 1663.688 0 188.1399 9.01833 0 0 53 0 0 0 NaN
Jun 11th 20:38:51.304 UTC 2 15 40 492 480 1616.149 2127.937 0 343.1135 168.1394 0 0 39 0 0 135.0743 0.4722878
Jun 11th 20:37:56.621 UTC 3 11 0 374 367 991.1619 1655.592 0 187.4443 9.028864 0 0 53 0 0 0 NaN
Jun 11th 20:37:51.304 UTC 2 15 39 488 480 1599.187 2127.937 0 343.2852 168.1394 0 0 39 0 0 135.1297 0.4808886
Jun 11th 20:36:56.631 UTC 3 15 0 372 363 989.4619 1645.521 0 187.5771 9.028864 0 0 53 0 0 0 NaN
Jun 11th 20:36:51.314 UTC 2 13 40 487 479 1596.487 2125.524 0 343.6192 169.0599 0 0 39 0 0 133.012 0.4784605
Jun 11th 20:35:56.623 UTC 3 14 0 370 363 978.5082 1645.521 0 188.2403 9.031808 0 0 53 0 0 0 NaN
Jun 11th 20:35:50.409 UTC 2 15 39 481 476 1581.76 2109.716 0 344.8009 169.3536 0 0 38 0 0 130.9038 0.4760137
Jun 11th 20:34:55.642 UTC 3 13 1 367 362 974.2332 1637.482 0 187.6245 9.069551 0 0 52 0 0 0 NaN
Jun 11th 20:34:50.398 UTC 2 15 39 479 473 1563.69 2100.283 0 344.8811 168.9284 0 0 38 0 0 130.9038 0.4760137
Jun 11th 20:33:55.653 UTC 3 12 1 364 359 960.9456 1623.32 0 186.9375 9.097342 0 0 52 0 0 0 NaN
Jun 11th 20:33:50.410 UTC 2 15 39 479 471 1563.69 2088.188 0 344.8811 169.4884 0 0 38 0 0 130.9038 0.4760137
Jun 11th 20:32:55.642 UTC 3 14 0 363 356 959.7456 1602.804 0 187.2648 9.119332 0 0 52 0 0 0 NaN
Jun 11th 20:32:50.408 UTC 2 14 39 476 468 1549.74 2075.309 0 346.3525 170.087 0 0 38 0 0 130.9038 0.4760137
Jun 11th 20:31:55.642 UTC 3 15 1 362 353 957.9556 1591.75 0 186.8943 9.068518 0 0 52 0 0 0 NaN
Jun 11th 20:31:50.418 UTC 2 15 40 474 464 1546.62 2059.13 0 344.7838 171.0424 0 0 38 0 0 129.0009 0.4725306
Jun 11th 20:30:55.652 UTC 3 14 2 360 351 954.0331 1582.774 0 187.214 8.910578 0 0 52 0 0 0 NaN
Jun 11th 20:30:50.409 UTC 2 14 39 472 463 1540.575 2055.796 0 345.3718 171.5631 0 0 38 0 0 128.2419 0.4714776
Jun 11th 20:29:55.653 UTC 3 13 2 358 350 950.6331 1580.53 0 186.8409 8.568681 0 0 52 0 0 0 NaN
Jun 11th 20:29:50.407 UTC 2 15 37 469 461 1532.345 2046.43 0 339.1122 171.8441 0 0 38 0 0 128.2419 0.4714776
Jun 11th 20:28:55.642 UTC 3 15 2 355 347 944.3906 1569.106 0 186.8299 8.376987 0 0 52 0 0 0 NaN
Jun 11th 20:28:50.407 UTC 2 15 34 466 459 1514.322 2036.608 0 338.4727 172.5086 0 0 38 0 0 128.2419 0.4714776
Jun 11th 20:27:55.653 UTC 3 14 0 353 347 937.5806 1569.106 0 186.8309 8.372504 0 0 52 0 0 0 NaN
Jun 11th 20:27:50.417 UTC 2 15 34 462 457 1504.625 2023.518 0 336.812 171.1999 0 0 38 0 0 128.2419 0.4714776
Jun 11th 20:26:55.653 UTC 3 11 1 348 346 924.9543 1566.493 0 186.1675 8.421745 0 0 52 0 0 0 NaN
Jun 11th 20:26:50.406 UTC 2 15 34 462 455 1504.625 2015.75 0 336.812 171.8162 0 0 38 0 0 128.2419 0.4714776
Jun 11th 20:25:54.977 UTC 3 11 0 348 344 924.9543 1561.039 0 186.1675 8.464804 0 0 51 0 0 0 NaN
Jun 11th 20:25:50.417 UTC 2 14 36 461 452 1498.584 2004.75 0 337.0009 165.9318 0 0 38 0 0 128.2419 0.4714776
Jun 11th 20:24:54.254 UTC 3 14 1 345 339 915.4018 1534.658 0 186.5744 8.474326 0 0 50 0 0 0 NaN
Jun 11th 20:24:49.406 UTC 2 14 37 458 449 1491.654 1991.354 0 337.7938 162.5609 0 0 37 0 0 128.2419 0.4714776
Jun 11th 20:23:54.253 UTC 3 13 0 345 337 915.4018 1519.771 0 186.5744 8.51071 0 0 50 0 0 0 NaN
Jun 11th 20:23:47.416 UTC 2 15 40 457 447 1487.975 1974.808 0 338.3841 162.7745 0 0 35 0 0 126.5455 0.4686872
Jun 11th 20:22:54.273 UTC 3 15 0 343 333 904.4668 1500.673 0 186.8949 8.429661 0 0 50 0 0 0 NaN
Jun 11th 20:22:47.428 UTC 2 15 41 452 444 1472.35 1962.031 0 338.8839 163.6563 0 0 35 0 0 125.3745 0.466076
Jun 11th 20:21:54.263 UTC 3 13 1 342 333 903.6668 1500.673 0 186.9738 8.452003 0 0 50 0 0 0 NaN
Jun 11th 20:21:47.420 UTC 2 15 40 451 441 1469.87 1948.657 0 338.9501 164.4598 0 0 35 0 0 125.3745 0.466076
Jun 11th 20:20:54.253 UTC 3 12 0 339 333 897.1968 1500.673 0 186.8617 8.457239 0 0 50 0 0 0 NaN
Jun 11th 20:20:47.417 UTC 2 15 37 447 441 1456.591 1948.657 0 340.5571 164.4598 0 0 35 0 0 124.6034 0.464938
Jun 11th 20:19:54.273 UTC 3 10 0 337 333 893.3943 1500.673 0 186.8153 8.485641 0 0 50 0 0 0 NaN
Jun 11th 20:19:46.460 UTC 2 13 38 447 439 1456.591 1937.45 0 340.5571 165.1226 0 0 34 0 0 124.6034 0.464938
Jun 11th 20:18:54.264 UTC 3 8 0 334 333 890.2543 1500.673 0 186.0255 8.506016 0 0 50 0 0 0 NaN
Jun 11th 20:18:46.449 UTC 2 14 41 446 435 1453.868 1916.114 0 340.8596 165.6655 0 0 34 0 0 123.6151 0.466472
Jun 11th 20:17:54.264 UTC 3 10 0 334 330 890.2543 1488.017 0 186.0255 8.508914 0 0 50 0 0 0 NaN
Jun 11th 20:17:46.460 UTC 2 15 42 443 433 1440.623 1908.047 0 340.9214 165.9083 0 0 34 0 0 115.9871 0.4530746
Jun 11th 20:16:54.253 UTC 3 11 0 333 327 886.5755 1475.852 0 185.4842 8.547255 0 0 50 0 0 0 NaN
Jun 11th 20:16:46.460 UTC 2 15 40 438 432 1420.658 1903.484 0 342.4227 166.2306 0 0 34 0 0 113.4252 0.448321
Jun 11th 20:15:54.273 UTC 3 14 0 331 323 883.1205 1455.905 0 186.1786 8.553248 0 0 50 0 0 0 NaN
Jun 11th 20:15:46.459 UTC 2 14 38 438 432 1420.658 1903.484 0 342.4227 166.5902 0 0 34 0 0 112.1828 0.4469435
Jun 11th 20:14:54.263 UTC 3 11 0 330 322 879.6555 1452.682 0 186.3204 8.631512 0 0 50 0 0 0 NaN
Jun 11th 20:14:46.449 UTC 2 15 39 434 429 1413.323 1888.214 0 334.4587 166.9606 0 0 34 0 0 112.1828 0.4469435
Jun 11th 20:13:53.632 UTC 3 13 1 328 319 876.0854 1444.299 0 186.5361 8.627514 0 0 49 0 0 0 NaN
Jun 11th 20:13:46.467 UTC 2 14 38 433 427 1409.645 1881.615 0 334.586 168.0134 0 0 34 0 0 112.1828 0.4469435
Jun 11th 20:12:53.623 UTC 3 13 0 324 318 868.7704 1441.714 0 186.4213 8.641818 0 0 49 0 0 0 NaN
Jun 11th 20:12:46.457 UTC 2 15 37 431 423 1407.62 1864.443 0 325.5797 168.9138 0 0 34 0 0 112.1828 0.4469435
Jun 11th 20:11:53.623 UTC 3 14 0 321 316 860.7129 1430.146 0 186.692 8.637934 0 0 49 0 0 0 NaN
Jun 11th 20:11:46.456 UTC 2 15 33 429 423 1401.286 1864.443 0 326.7084 168.9138 0 0 34 0 0 112.1828 0.4469435
Jun 11th 20:10:53.616 UTC 3 15 0 318 312 851.7253 1416.775 0 186.666 8.632506 0 0 49 0 0 0 NaN
Jun 11th 20:10:46.459 UTC 2 14 35 426 419 1393.296 1852.837 0 326.4369 159.2793 0 0 34 0 0 112.1828 0.4469435
Jun 11th 20:09:53.614 UTC 3 12 0 317 312 850.8253 1416.775 0 186.8296 8.630216 0 0 49 0 0 0 NaN
Jun 11th 20:09:46.457 UTC 2 15 37 423 414 1385.983 1827.12 0 323.3023 153.5071 0 0 34 0 0 112.1828 0.4469435
Jun 11th 20:08:52.723 UTC 3 11 0 315 310 849.3253 1407.084 0 187.2478 8.677325 0 0 48 0 0 0 NaN
Jun 11th 20:08:46.449 UTC 2 15 37 420 412 1375.824 1816.184 0 323.6487 149.8053 0 0 34 0 0 112.1828 0.4469435
Jun 11th 20:07:52.713 UTC 3 11 0 312 307 844.2253 1393.225 0 187.8093 8.705949 0 0 48 0 0 0 NaN
Jun 11th 20:07:45.459 UTC 2 15 38 419 410 1370.245 1805.318 0 324.1779 149.4121 0 0 33 0 0 112.1828 0.4469435
Jun 11th 20:06:52.713 UTC 3 12 1 312 304 844.2253 1383.374 0 187.8093 8.726345 0 0 48 0 0 0 NaN
Jun 11th 20:06:45.460 UTC 2 15 38 417 407 1365.249 1793.588 0 324.5812 149.8427 0 0 33 0 0 111.3922 0.4455687
Jun 11th 20:05:52.704 UTC 3 14 0 310 299 841.2253 1360.761 0 187.7663 8.74652 0 0 48 0 0 0 NaN
Jun 11th 20:05:45.471 UTC 2 15 40 416 405 1361.267 1783.204 0 324.7628 150.183 0 0 33 0 0 109.8429 0.4429151
Jun 11th 20:04:52.715 UTC 3 14 0 307 297 830.324 1353.201 0 188.3774 8.767558 0 0 48 0 0 0 NaN
Jun 11th 20:04:45.467 UTC 2 15 40 412 404 1354.017 1777.977 0 321.2528 150.4488 0 0 33 0 0 107.6768 0.4394972
Jun 11th 20:03:52.715 UTC 3 14 0 305 297 825.369 1353.201 0 188.886 8.767558 0 0 48 0 0 0 NaN
Jun 11th 20:03:45.459 UTC 2 15 39 409 402 1348.234 1767.284 0 321.7348 150.8904 0 0 33 0 0 105.7512 0.43519
Jun 11th 20:02:52.704 UTC 3 10 0 300 297 807.299 1353.201 0 188.185 8.797449 0 0 48 0 0 0 NaN
Jun 11th 20:02:45.457 UTC 2 15 40 406 401 1340.449 1764.97 0 322.4408 151.215 0 0 33 0 0 104.6859 0.4325865
Jun 11th 20:01:52.726 UTC 3 13 0 299 293 805.4839 1333.388 0 188.1994 8.813152 0 0 48 0 0 0 NaN
Jun 11th 20:01:45.457 UTC 2 15 39 405 398 1338.909 1751.759 0 322.2558 150.8568 0 0 33 0 0 104.1156 0.432015
Jun 11th 20:00:52.714 UTC 3 13 0 296 291 798.3065 1324.737 0 188.168 8.808296 0 0 48 0 0 0 NaN
Jun 11th 20:00:45.456 UTC 2 15 39 402 395 1331.2 1737.172 0 320.4778 148.437 0 0 33 0 0 104.1156 0.432015
Jun 11th 19:59:51.755 UTC 3 12 0 296 290 798.3065 1320.741 0 188.168 8.846824 0 0 47 0 0 0 NaN
Jun 11th 19:59:45.455 UTC 2 15 38 400 393 1328.148 1728.821 0 318.1807 149.131 0 0 33 0 0 104.1156 0.432015
Jun 11th 19:58:51.764 UTC 3 11 0 296 289 798.3065 1317.64 0 188.168 8.852736 0 0 47 0 0 0 NaN
Jun 11th 19:58:44.554 UTC 2 15 40 399 390 1325.448 1714.416 0 318.3611 146.9893 0 0 32 0 0 103.5712 0.4315466
Jun 11th 19:57:51.755 UTC 3 13 1 292 285 790.1214 1299.75 0 188.2006 8.87527 0 0 47 0 0 0 NaN
Jun 11th 19:57:44.551 UTC 2 15 39 397 388 1321.36 1709.815 0 316.8166 147.2802 0 0 32 0 0 103.0392 0.4311262
Jun 11th 19:56:51.764 UTC 3 13 1 290 283 783.1539 1284.181 0 188.7543 8.89511 0 0 47 0 0 0 NaN
Jun 11th 19:56:44.542 UTC 2 14 40 393 385 1312.198 1700.698 0 315.978 145.8383 0 0 32 0 0 103.0392 0.4311262
Jun 11th 19:55:50.906 UTC 3 12 0 288 282 776.1788 1275.804 0 188.4491 8.921698 0 0 46 0 0 0 NaN
Jun 11th 19:55:44.554 UTC 2 14 39 390 383 1306.797 1688.303 0 316.0281 142.0623 0 0 32 0 0 103.0392 0.4311262
Jun 11th 19:54:50.897 UTC 3 9 0 286 282 770.2038 1275.804 0 188.5248 8.978659 0 0 46 0 0 0 NaN
Jun 11th 19:54:44.554 UTC 2 15 38 386 381 1289.585 1678.631 0 316.5521 142.2674 0 0 32 0 0 103.0392 0.4311262
Jun 11th 19:53:50.895 UTC 3 8 0 286 281 770.2038 1272.003 0 188.5248 9.009095 0 0 46 0 0 0 NaN
Jun 11th 19:53:44.543 UTC 2 15 39 386 377 1289.585 1658.243 0 316.5521 142.5342 0 0 32 0 0 102.0197 0.4286541
Jun 11th 19:52:50.907 UTC 3 7 1 284 281 766.5513 1272.003 0 187.84 9.029678 0 0 46 0 0 0 NaN
Jun 11th 19:52:44.544 UTC 2 15 40 384 373 1284.095 1640.804 0 317.1846 142.6957 0 0 32 0 0 101.8019 0.4295439
Jun 11th 19:51:49.865 UTC 3 7 1 283 280 760.51 1268.25 0 187.9764 9.033089 0 0 45 0 0 0 NaN
